Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
COPI coating of Golgi vesicle (GO:0048205)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	ARFGAP3
regulation of skeletal muscle satellite cell proliferation (GO:0014842)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	ANGPT1
positive regulation of transcription from RNA polymerase II promoter in response to heat stress (GO:0061408)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	HSF1
negative regulation of cellular response to hypoxia (GO:1900038)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	CD34
activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	ANGPT1
heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	CSGALNACT1
negative regulation of meiotic cell cycle (GO:0051447)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	NPPC
regulation of digestive system process (GO:0044058)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	FGF10
response to lipoteichoic acid (GO:0070391)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	LBP
SREBP signaling pathway (GO:0032933)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	ARHGEF10L
regulation of adiponectin secretion (GO:0070163)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	RAB11FIP5
ceramide transport (GO:0035627)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	PLEKHA8
Golgi transport vesicle coating (GO:0048200)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	ARFGAP3
positive regulation of keratinocyte migration (GO:0051549)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	FGF10
regulation of skeletal muscle contraction (GO:0014819)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	KCNJ2
regulation of saliva secretion (GO:0046877)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	FGF10
enteric nervous system development (GO:0048484)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	EDNRB
COPI-coated vesicle budding (GO:0035964)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	ARFGAP3
insulin secretion involved in cellular response to glucose stimulus (GO:0035773)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	RAB11FIP5
regulation of sarcomere organization (GO:0060297)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	AKAP13
regulation of protein localization to cell cortex (GO:1904776)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	EPB41
positive regulation of cell cycle (GO:0045787)	3/83	0.06710799521528675	1.0	0	0	3.21285140562249	8.679364139349998	HSF1;RAD23A;FGF10
epithelial to mesenchymal transition (GO:0001837)	2/38	0.0680079370216056	1.0	0	0	4.678362573099415	12.576050805667464	DDX17;RBPJ
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	2/38	0.0680079370216056	1.0	0	0	4.678362573099415	12.576050805667464	TP53BP2;GZMB
protein maturation (GO:0051604)	3/84	0.06904024097433785	1.0	0	0	3.1746031746031744	8.48592299001506	MMP16;GZMB;OGT
regulation of ossification (GO:0030278)	2/39	0.07116889547230588	1.0	0	0	4.5584045584045585	12.046493070586635	RBPJ;DKK1
positive regulation of DNA repair (GO:0045739)	2/39	0.07116889547230588	1.0	0	0	4.5584045584045585	12.046493070586635	SPIDR;FGF10
regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	2/40	0.07437679440572066	1.0	0	0	4.444444444444445	11.549383506417382	DDX17;MBNL3
regulation of cyclic nucleotide metabolic process (GO:0030799)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	NPPC
positive regulation of keratinocyte proliferation (GO:0010838)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	FGF10
regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901213)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	RBPJ
positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	FGF10
negative regulation of nitric oxide metabolic process (GO:1904406)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	CD34
negative regulation of cardiocyte differentiation (GO:1905208)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	DKK1
positive regulation of glutamate receptor signaling pathway (GO:1900451)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	NECAB2
negative regulation of receptor internalization (GO:0002091)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	NECAB2
fatty acid elongation, unsaturated fatty acid (GO:0019368)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	ELOVL5
radial glial cell differentiation (GO:0060019)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	FGF10
dorsal aorta development (GO:0035907)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	RBPJ
regulation of establishment of protein localization (GO:0070201)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	SPIDR
dorsal aorta morphogenesis (GO:0035912)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	RBPJ
vascular smooth muscle contraction (GO:0014829)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	EDNRB
negative regulation of cardiac muscle cell differentiation (GO:2000726)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	DKK1
cellular response to sterol depletion (GO:0071501)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	ARHGEF10L
pentose metabolic process (GO:0019321)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	PHACTR1
cell differentiation in spinal cord (GO:0021515)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	MDGA1
regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	RBPJ
fatty acid elongation, monounsaturated fatty acid (GO:0034625)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	ELOVL5
negative regulation of nitric oxide biosynthetic process (GO:0045019)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	CD34
alditol metabolic process (GO:0019400)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	GK5
positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031659)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	FGF10
fatty acid elongation, saturated fatty acid (GO:0019367)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	ELOVL5
regulation of interleukin-18 production (GO:0032661)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	NLRP9
fatty acid elongation, polyunsaturated fatty acid (GO:0034626)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	ELOVL5
regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	DKK1
negative regulation of cardiac muscle tissue development (GO:0055026)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	DKK1
regulation of protein heterodimerization activity (GO:0043497)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	HSF1
detection of molecule of bacterial origin (GO:0032490)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	LBP
regulation of cellular response to insulin stimulus (GO:1900076)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	OGT
chondroitin sulfate proteoglycan metabolic process (GO:0050654)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	CSGALNACT1
cellular response to hydroxyurea (GO:0072711)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	SPIDR
embryonic heart tube morphogenesis (GO:0003143)	2/41	0.07763018863538132	1.0	0	0	4.336043360433605	11.082054845045377	MKKS;BBS7
positive regulation of Ras protein signal transduction (GO:0046579)	2/41	0.07763018863538132	1.0	0	0	4.336043360433605	11.082054845045377	AKAP13;FGF10
determination of heart left/right asymmetry (GO:0061371)	2/41	0.07763018863538132	1.0	0	0	4.336043360433605	11.082054845045377	MKKS;BBS7
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	3/89	0.07907248181001875	1.0	0	0	2.9962546816479403	7.602667732994454	RAD23A;BBS7;OGT
regulation of protein targeting to mitochondrion (GO:1903214)	3/89	0.07907248181001875	1.0	0	0	2.9962546816479403	7.602667732994454	PSMB7;MIS18A;ACSM6
mesenchymal cell differentiation (GO:0048762)	2/42	0.08092765930150371	1.0	0	0	4.232804232804233	10.642114786877668	DDX17;RBPJ
calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	2/42	0.08092765930150371	1.0	0	0	4.232804232804233	10.642114786877668	CDH20;CDH18
regulation of cellular metabolic process (GO:0031323)	2/42	0.08092765930150371	1.0	0	0	4.232804232804233	10.642114786877668	KIF16B;DKK1
negative regulation of cellular protein metabolic process (GO:0032269)	3/90	0.0811513665797246	1.0	0	0	2.9629629629629632	7.441301170353199	EDNRB;FXR2;EIF4E2
determination of left/right symmetry (GO:0007368)	2/43	0.08426781346876315	1.0	0	0	4.1343669250646	10.227412077594025	MKKS;BBS7
translesion synthesis (GO:0019985)	2/43	0.08426781346876315	1.0	0	0	4.1343669250646	10.227412077594025	RFC1;ZBTB1
positive regulation of mRNA 3'-end processing (GO:0031442)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	HSF1
exocrine system development (GO:0035272)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	FGF10
positive regulation of vasculogenesis (GO:2001214)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	CD34
fatty acid alpha-oxidation (GO:0001561)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	ALDH3A2
barbed-end actin filament capping (GO:0051016)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	TRIOBP
negative regulation of appetite (GO:0032099)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	MKKS
regulation of dopamine uptake involved in synaptic transmission (GO:0051584)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	RAB3B
ventricular trabecula myocardium morphogenesis (GO:0003222)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	RBPJ
leptin-mediated signaling pathway (GO:0033210)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	MKKS
positive regulation of toll-like receptor 4 signaling pathway (GO:0034145)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	LBP
positive regulation of transforming growth factor beta production (GO:0071636)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	CD34
monocyte activation (GO:0042117)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	ADAM10
regulation of protein deacetylation (GO:0090311)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	SPRED2
cellular cation homeostasis (GO:0030003)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	LETM1
short-chain fatty acid catabolic process (GO:0019626)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	PCCA
positive regulation of respiratory burst (GO:0060267)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	LBP
regulation of T cell mediated immunity (GO:0002709)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	ZBTB1
negative regulation of vascular permeability (GO:0043116)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	ANGPT1
regulation of striated muscle cell differentiation (GO:0051153)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	AKAP13
glycerol-3-phosphate metabolic process (GO:0006072)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	GK5
histone H3-K36 demethylation (GO:0070544)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	KDM4C
interleukin-1 beta secretion (GO:0050702)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	NLRC4
response to hydroxyurea (GO:0072710)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	SPIDR
lung epithelium development (GO:0060428)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	FGF10
regulation of keratinocyte migration (GO:0051547)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	FGF10
negative regulation of biosynthetic process (GO:0009890)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	HSP90B2P
positive regulation of non-canonical Wnt signaling pathway (GO:2000052)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	DKK1
angiogenesis involved in wound healing (GO:0060055)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	CD34
negative regulation of mRNA polyadenylation (GO:1900364)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	ZC3H14
digestive tract development (GO:0048565)	2/44	0.08764928368775297	1.0	0	0	4.040404040404041	9.836007434602475	EDNRB;BBS7
adherens junction organization (GO:0034332)	2/45	0.09107072762648231	1.0	0	0	3.9506172839506175	9.466148534063718	CDH20;CDH18
unsaturated fatty acid metabolic process (GO:0033559)	2/45	0.09107072762648231	1.0	0	0	3.9506172839506175	9.466148534063718	FA2H;ELOVL5
regulation of dendrite morphogenesis (GO:0048814)	2/45	0.09107072762648231	1.0	0	0	3.9506172839506175	9.466148534063718	FXR2;SRCIN1
cellular response to fibroblast growth factor stimulus (GO:0044344)	3/95	0.09189354864738054	1.0	0	0	2.8070175438596494	6.700700215541535	SPRED2;KIF16B;FGF10
positive regulation of protein localization to membrane (GO:1905477)	3/96	0.09410963995407097	1.0	0	0	2.7777777777777777	6.564707760882225	NECAB2;TP53BP2;GZMB
negative regulation of ossification (GO:0030279)	2/46	0.09453082772701195	1.0	0	0	3.864734299516908	9.116248418732127	RBPJ;DKK1
cellular metal ion homeostasis (GO:0006875)	3/97	0.09634763905684732	1.0	0	0	2.7491408934707904	6.432418936750456	LETM1;ATP13A5;KCNJ2
regulation of Rac protein signal transduction (GO:0035020)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	OGT
L-fucose metabolic process (GO:0042354)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	FUT10
Notch signaling involved in heart development (GO:0061314)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	RBPJ
regulation of amyloid precursor protein biosynthetic process (GO:0042984)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	NECAB2
short-chain fatty acid metabolic process (GO:0046459)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	PCCA
fucose catabolic process (GO:0019317)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	FUT10
L-fucose catabolic process (GO:0042355)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	FUT10
protein hexamerization (GO:0034214)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	LETM1
negative regulation of mRNA 3'-end processing (GO:0031441)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	ZC3H14
interleukin-1 beta production (GO:0032611)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	NLRC4
potassium ion import across plasma membrane (GO:1990573)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	FXYD2
regulation of integrin activation (GO:0033623)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	KIF14
cellular response to acidic pH (GO:0071468)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	RAB11FIP5
regulation of skeletal muscle cell differentiation (GO:2001014)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	DDX17
detection of mechanical stimulus involved in sensory perception (GO:0050974)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	MKKS
positive regulation of T cell chemotaxis (GO:0010820)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	ADAM10
interleukin-1 secretion (GO:0050701)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	NLRC4
regulation of glycoprotein biosynthetic process (GO:0010559)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	NECAB2
histone H3-K4 trimethylation (GO:0080182)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	OGT
positive regulation of epidermis development (GO:0045684)	1/9	0.09682954415964104	1.0	0	0	9.876543209876543	23.059783930917707	KDF1
cellular response to ionizing radiation (GO:0071479)	2/47	0.09802829071864233	1.0	0	0	3.7825059101654848	8.784866803477552	HSF1;SPIDR
RNA secondary structure unwinding (GO:0010501)	2/47	0.09802829071864233	1.0	0	0	3.7825059101654848	8.784866803477552	DDX17;DDX10
central nervous system development (GO:0007417)	5/218	0.10032048355337825	1.0	0	0	2.0387359836901124	4.687839718653846	ALDH3A2;SRR;FXR2;SMARCA1;MDGA1
fatty acid biosynthetic process (GO:0006633)	2/48	0.1015618473633757	1.0	0	0	3.7037037037037037	8.47069382384939	ELOVL5;ACSM6
postreplication repair (GO:0006301)	2/48	0.1015618473633757	1.0	0	0	3.7037037037037037	8.47069382384939	RFC1;ZBTB1
glycosaminoglycan biosynthetic process (GO:0006024)	3/100	0.1031902700601577	1.0	0	0	2.6666666666666665	6.056481900646263	CSGALNACT1;ANGPT1;HS3ST1
small GTPase mediated signal transduction (GO:0007264)	3/100	0.1031902700601577	1.0	0	0	2.6666666666666665	6.056481900646263	ARHGAP30;SHC1;GRAP2
positive regulation of cellular biosynthetic process (GO:0031328)	4/160	0.10683157540715556	1.0	0	0	2.2222222222222223	4.970003880604716	FXR2;SHC1;ELOVL5;FGF10
actin filament capping (GO:0051693)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	TRIOBP
glomerular filtration (GO:0003094)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	CD34
detection of bacterium (GO:0016045)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	NLRC4
amino sugar metabolic process (GO:0006040)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	CSGALNACT1
regulation of cellular respiration (GO:0043457)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	HSP90B2P
macrophage chemotaxis (GO:0048246)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	EDNRB
response to acidic pH (GO:0010447)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	RAB11FIP5
contractile actin filament bundle assembly (GO:0030038)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	PHACTR1
regulation of mitochondrial depolarization (GO:0051900)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	IFI6
regulation of transforming growth factor beta production (GO:0071634)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	CD34
stress fiber assembly (GO:0043149)	1/10	0.1069947692716383	1.0	0	0	8.88888888888889	19.86644738690621	PHACTR1
