Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
endothelial cell chemotaxis (GO:0035767)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	NRP1;NR4A1;PLEKHG5
positive regulation of protein processing (GO:0010954)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	CLEC3B;ANGPTL8;MYH9;TNP2
regulation of telomere maintenance via telomere lengthening (GO:1904356)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	ERCC4;TINF2;ATM;TERF2
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	SLC35F6;FZD9;TMEM14A;HSPA1A
spindle assembly checkpoint (GO:0071173)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	ZW10;PLK1;KLHL22;ATM
negative regulation of intracellular transport (GO:0032387)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	SLC35F6;FZD9;TMEM14A;HSPA1A
mitotic spindle assembly checkpoint (GO:0007094)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	ZW10;PLK1;KLHL22;ATM
mitotic spindle checkpoint (GO:0071174)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	ZW10;PLK1;KLHL22;ATM
protein localization to chromosome (GO:0034502)	5/27	0.009967540662847309	1.0	0	0	3.7037037037037033	17.06822740434755	PLK1;TINF2;RPA1;TERF2;LEMD2
actin cytoskeleton reorganization (GO:0031532)	8/61	0.010662992144776546	1.0	0	0	2.622950819672131	11.910757273775207	NRP1;CDC42BPG;TRPV4;INSRR;KIT;RHOH;MYH9;CDC42BPB
cellular response to metal ion (GO:0071248)	11/100	0.011272773307998182	1.0	0	0	2.1999999999999997	9.867802785301508	TIGAR;CYP11B2;HFE;LRRK2;CAPN3;MAPK1;BRAF;SCN5A;MT4;FBP1;MT1E
regulation of actin filament-based movement (GO:1903115)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	MYLK2;PDPN;SCN5A
negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	CITED2;VHL;HSPA1A
regulation of mitochondrial depolarization (GO:0051900)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	MLLT11;LRRK2;FZD9
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	5/28	0.011645740044549789	1.0	0	0	3.571428571428571	15.902910097331779	SEC23A;SEC24B;ACE;HFE;CANX
nuclear envelope organization (GO:0006998)	5/30	0.01555659746473132	1.0	0	0	3.333333333333333	13.877568186921728	NUP93;SPAST;AKAP8L;PLK1;LEMD2
regulation of sodium ion transmembrane transport (GO:1902305)	5/30	0.01555659746473132	1.0	0	0	3.333333333333333	13.877568186921728	NANOS1;FXYD4;FXYD2;FXYD7;SCN5A
error-prone translesion synthesis (GO:0042276)	4/20	0.015846713681637082	1.0	0	0	4.0	16.579172555417852	RPA3;POLE2;RPA1;REV1
purine ribonucleotide metabolic process (GO:0009150)	8/66	0.016738893729353742	1.0	0	0	2.4242424242424243	9.915200731072213	TPST2;HSPA8;LRRK2;AK4;MYH6;NADK;HSPA1B;HSPA1A
regulation of ion transmembrane transporter activity (GO:0032412)	6/42	0.017317386349504547	1.0	0	0	2.8571428571428568	11.588697973837787	HOMER1;FXYD4;FXYD2;FXYD7;CACNA1D;RIPK1
histone H3 deacetylation (GO:0070932)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	ELK4;SFPQ;SIRT1
negative regulation of ATP metabolic process (GO:1903579)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	PID1;PDE12;FBP1
skeletal muscle cell differentiation (GO:0035914)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	MYLK2;ANKRD2;LEMD2
negative regulation of mitochondrion organization (GO:0010823)	5/33	0.02292040460454417	1.0	0	0	3.0303030303030303	11.441599195115412	SLC35F6;LRRK2;FZD9;TMEM14A;HSPA1A
integrin-mediated signaling pathway (GO:0007229)	7/58	0.024986400078400667	1.0	0	0	2.413793103448276	8.90550523896042	NRP1;ITGB2;ADAM11;ADAM10;MYH9;MADCAM1;DOCK1
regulation of protein metabolic process (GO:0051246)	7/59	0.027170733542201533	1.0	0	0	2.3728813559322033	8.555696272431506	KBTBD4;ACE;BTBD3;ANGPTL8;GSAP;BTBD6;KLF4
cell morphogenesis (GO:0000902)	7/59	0.027170733542201533	1.0	0	0	2.3728813559322033	8.555696272431506	TENM4;PDPN;RHOH;CDH13;CDH15;VHL;CDH26
negative regulation of gene expression (GO:0010629)	42/618	0.02737200787568671	1.0	0	0	1.3592233009708736	4.890804036339522	ZNF154;LDB1;CITED2;NAB1;SUV39H1;BHLHE41;MALSU1;TNF;CIART;FOXS1;TBX21;ZSCAN10;NACC1;CAPN3;VHL;HAVCR2;NANOS1;ATF7IP;SPEN;HEXIM2;HSPA8;CBX4;SMURF2;ZBTB16;SFMBT2;NR1D1;KLF4;TERF2;SIRT1;PATL2;MEX3B;ZNF91;SFPQ;PC;H2AFY2;AEBP2;CAPRIN1;ZNF417;SP3;CTNNB1;HSPA1B;HSPA1A
endothelial cell migration (GO:0043542)	5/35	0.02890077475508324	1.0	0	0	2.8571428571428568	10.125391074539182	NRP1;NR4A1;PLEKHG5;CDH13;MYH9
regulation of mitotic spindle organization (GO:0060236)	5/35	0.02890077475508324	1.0	0	0	2.8571428571428568	10.125391074539182	PLK1;HNRNPU;CCSAP;HSPA1B;HSPA1A
DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	5/35	0.02890077475508324	1.0	0	0	2.8571428571428568	10.125391074539182	ZRANB3;SMARCAL1;FANCM;TONSL;DONSON
neuromuscular synaptic transmission (GO:0007274)	4/24	0.02969412469495944	1.0	0	0	3.333333333333333	11.722686914871057	DTNA;CHRNA6;STAC3;KIF1B
negative regulation of oxidative stress-induced cell death (GO:1903202)	4/24	0.02969412469495944	1.0	0	0	3.333333333333333	11.722686914871057	NUP93;LRRK2;GPR37L1;SIRT1
chaperone mediated protein folding requiring cofactor (GO:0051085)	4/24	0.02969412469495944	1.0	0	0	3.333333333333333	11.722686914871057	HSPA8;BAG1;HSPA1B;HSPA1A
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	4/24	0.02969412469495944	1.0	0	0	3.333333333333333	11.722686914871057	RYBP;HFE;SGTA;TLK2
negative regulation of hydrogen peroxide-induced cell death (GO:1903206)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	NUP93;LRRK2;GPR37L1
branching involved in blood vessel morphogenesis (GO:0001569)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	NRP1;CTNNB1;TGFBR2
positive regulation of neural precursor cell proliferation (GO:2000179)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	FZD9;CTNNB1;NES
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	LRRK2;SYVN1;HSPA1A
positive regulation of protein complex assembly (GO:0031334)	9/88	0.03160494116670028	1.0	0	0	2.0454545454545454	7.06590369118298	FOSL1;ERCC4;RPA3;RPA1;CTNNB1;SNX9;TNF;AJUBA;EIF4G1
striated muscle contraction (GO:0006941)	7/61	0.03192067196399525	1.0	0	0	2.2950819672131146	7.905413175681799	NANOS1;MYLK2;DTNA;STAC3;TNNI2;SCN5A;MYH6
epithelial cell migration (GO:0010631)	5/36	0.032227243715029656	1.0	0	0	2.7777777777777777	9.541508627909957	NANOS1;NUP93;NRP1;KIT;CDH13
protein sulfation (GO:0006477)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	TPST2;CHST4
negative regulation of chromosome organization (GO:2001251)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	ERCC4;TERF2
protein localization to nuclear envelope (GO:0090435)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	PLK1;NUTF2
adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway (GO:0007197)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	CHRM1;CHRM4
positive regulation of receptor binding (GO:1900122)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	NRP1;HFE
iron ion import across plasma membrane (GO:0098711)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	STEAP3;HFE
positive regulation of oxidative stress-induced cell death (GO:1903209)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	SFPQ;RIPK1
peptidyl-serine autophosphorylation (GO:0036289)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	ATM;RIPK1
phospholipase C-activating G-protein coupled acetylcholine receptor signaling pathway (GO:0007207)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	CHRM1;CHRM4
regulation of microtubule nucleation (GO:0010968)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	HSPA1B;HSPA1A
heterotypic cell-cell adhesion (GO:0034113)	4/25	0.03399335307152362	1.0	0	0	3.1999999999999997	10.821088868398542	JUP;ITGAD;ITGB2;MADCAM1
regulation of glucose metabolic process (GO:0010906)	4/25	0.03399335307152362	1.0	0	0	3.1999999999999997	10.821088868398542	GCGR;PASK;SIRT1;FBP1
respiratory tube development (GO:0030323)	4/25	0.03399335307152362	1.0	0	0	3.1999999999999997	10.821088868398542	PDPN;CHI3L1;PCSK5;CCDC40
substrate-dependent cell migration (GO:0006929)	3/15	0.03614002285058795	1.0	0	0	4.0	13.281417446154263	NRP1;EPHA8;CUZD1
negative regulation of DNA-dependent DNA replication (GO:2000104)	3/15	0.03614002285058795	1.0	0	0	4.0	13.281417446154263	ZRANB3;PID1;DONSON
vesicle coating (GO:0006901)	7/63	0.037195930953808354	1.0	0	0	2.222222222222222	7.314568681439843	NAPA;SEC16B;SEC23A;SEC24B;TMED10;PEF1;CSNK1D
COPII vesicle coating (GO:0048208)	7/63	0.037195930953808354	1.0	0	0	2.222222222222222	7.314568681439843	NAPA;SEC16B;SEC23A;SEC24B;TMED10;PEF1;CSNK1D
vesicle targeting, rough ER to cis-Golgi (GO:0048207)	7/63	0.037195930953808354	1.0	0	0	2.222222222222222	7.314568681439843	NAPA;SEC16B;SEC23A;SEC24B;TMED10;PEF1;CSNK1D
regulation of proteolysis (GO:0030162)	7/63	0.037195930953808354	1.0	0	0	2.222222222222222	7.314568681439843	KBTBD4;BTBD3;PLK1;CAPN3;GSAP;BTBD6;F2
negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	4/26	0.038635239533284925	1.0	0	0	3.076923076923077	10.01104762372913	ERCC4;TINF2;HNRNPU;TERF2
negative regulation of cell communication (GO:0010648)	8/78	0.04074943444415253	1.0	0	0	2.051282051282051	6.564745267820878	SRMS;EPHA8;IGFBP3;INSRR;KIT;TYRO3;BRAF;UBASH3A
telomere maintenance (GO:0000723)	6/51	0.040857843918708184	1.0	0	0	2.352941176470588	7.523897549447783	ERCC4;RPA3;TINF2;HIST3H3;RPA1;TERF2
odontogenesis of dentin-containing tooth (GO:0042475)	3/16	0.04287015534900723	1.0	0	0	3.75	11.81092265495912	TBX1;WNT6;SCN5A
regulation of stem cell proliferation (GO:0072091)	3/16	0.04287015534900723	1.0	0	0	3.75	11.81092265495912	ACE;LRRK2;HNRNPU
protein localization to chromatin (GO:0071168)	3/16	0.04287015534900723	1.0	0	0	3.75	11.81092265495912	H2AFY2;PLK1;LEMD2
positive regulation of reactive oxygen species metabolic process (GO:2000379)	5/39	0.04359375073529034	1.0	0	0	2.564102564102564	8.032926847844928	PID1;ITGB2;RIPK1;F2;TGFBR2
peptidyl-glutamic acid modification (GO:0018200)	4/27	0.04362093265098386	1.0	0	0	2.962962962962963	9.280646332348267	AGBL4;F10;TTLL13P;F2
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	4/27	0.04362093265098386	1.0	0	0	2.962962962962963	9.280646332348267	PPP2R1B;TNF;HSPA1B;HSPA1A
regulation of protein transport (GO:0051223)	4/27	0.04362093265098386	1.0	0	0	2.962962962962963	9.280646332348267	HSPA8;TNF;NDEL1;LLGL2
positive regulation of proteolysis (GO:0045862)	6/52	0.044314159345011636	1.0	0	0	2.3076923076923075	7.19181006682854	ANGPTL8;PLK1;CAPN3;SNX9;TNP2;TNF
replication fork protection (GO:0048478)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	ZRANB3;DONSON
flavin-containing compound metabolic process (GO:0042726)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	RFK;SLC52A3
pri-miRNA transcription from RNA polymerase II promoter (GO:0061614)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	FOSL1;KLF4
riboflavin metabolic process (GO:0006771)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	RFK;SLC52A3
death-inducing signaling complex assembly (GO:0071550)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	RIPK1;TNF
cellular response to leptin stimulus (GO:0044320)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	SIRT1;GCK
regulation of toll-like receptor 9 signaling pathway (GO:0034163)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	PTPRS;HMGB1
activation of MAPKKK activity (GO:0000185)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	GADD45B;TNF
chromatin-mediated maintenance of transcription (GO:0048096)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	SMARCD1;ARID1A
regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	CACNA1D;SCN5A
peptidyl-lysine deacetylation (GO:0034983)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	SIRT4;SIRT1
positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	HSPA1B;HSPA1A
negative regulation of alpha-beta T cell activation (GO:0046636)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	TWSG1;HFE
SA node cell action potential (GO:0086015)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	CACNA1D;SCN5A
negative regulation of T cell cytokine production (GO:0002725)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	TBX21;HFE
fructose 1,6-bisphosphate metabolic process (GO:0030388)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	TIGAR;FBP1
cleavage furrow formation (GO:0036089)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	SPIRE1;SNX9
T-helper 1 type immune response (GO:0042088)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	EBI3;HMGB1
regulation of Cdc42 protein signal transduction (GO:0032489)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	NRP1;APOC3
monocarboxylic acid transport (GO:0015718)	6/53	0.04794761992015593	1.0	0	0	2.2641509433962264	6.87768931830856	SLC10A6;STARD5;SLC16A8;SLC16A9;SLC16A5;SLC27A4
negative regulation of homeostatic process (GO:0032845)	4/28	0.04895013769244342	1.0	0	0	2.8571428571428568	8.619865991683946	NANOS1;LDB1;ERCC4;TERF2
synaptic transmission, cholinergic (GO:0007271)	4/28	0.04895013769244342	1.0	0	0	2.8571428571428568	8.619865991683946	CHRM1;CHRM4;CHRNA6;CHRNA10
lytic vacuole organization (GO:0080171)	4/28	0.04895013769244342	1.0	0	0	2.8571428571428568	8.619865991683946	LRRK2;TMEM106B;TPP1;NAGPA
calcium ion import (GO:0070509)	4/28	0.04895013769244342	1.0	0	0	2.8571428571428568	8.619865991683946	TRPC4;TRPV4;CACNA1D;CACNA1S
regulation of lipid catabolic process (GO:0050994)	3/17	0.05017800549335433	1.0	0	0	3.5294117647058822	10.56062995015536	TYSND1;APOC3;TNF
negative regulation of telomere maintenance (GO:0032205)	3/17	0.05017800549335433	1.0	0	0	3.5294117647058822	10.56062995015536	ERCC4;ATM;TERF2
negative regulation of cellular component organization (GO:0051129)	6/54	0.05175964311269336	1.0	0	0	2.222222222222222	6.580321164119916	HSPA8;LRSAM1;APOC3;TNF;HSPA1B;HSPA1A
regulation of calcium-mediated signaling (GO:0050848)	5/41	0.05234904272896249	1.0	0	0	2.4390243902439024	7.194686897103624	NANOS1;LRRK2;CDH13;TREM2;JPH1
telomere organization (GO:0032200)	5/41	0.05234904272896249	1.0	0	0	2.4390243902439024	7.194686897103624	ERCC4;RPA3;TINF2;RPA1;TERF2
COPII-coated vesicle budding (GO:0090114)	7/68	0.05279047635145934	1.0	0	0	2.0588235294117645	6.0558739225566685	NAPA;SEC16B;SEC23A;SEC24B;TMED10;PEF1;CSNK1D
negative regulation of response to stimulus (GO:0048585)	11/127	0.05346852392712398	1.0	0	0	1.732283464566929	5.073272991547244	SRMS;EPHA8;IGFBP3;INSRR;KIT;TYRO3;BRAF;UBASH3A;KLF4;TERF2;SIRT1
cortical cytoskeleton organization (GO:0030865)	4/29	0.05462119016329882	1.0	0	0	2.758620689655172	8.020229995291032	TRPV4;RHOBTB3;TNF;LLGL2
negative regulation of signaling (GO:0023057)	8/83	0.05536509714630253	1.0	0	0	1.927710843373494	5.578421010470754	SRMS;EPHA8;IGFBP3;INSRR;KIT;TYRO3;BRAF;UBASH3A
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	34/512	0.056792575559847056	1.0	0	0	1.328125	3.809526910479911	ZNF154;LDB1;CITED2;NAB1;SUV39H1;BHLHE41;MALSU1;TNF;CIART;FOXS1;TBX21;ZSCAN10;NACC1;CAPN3;NANOS1;ATF7IP;SPEN;HEXIM2;HSPA8;CBX4;SMURF2;ZBTB16;NR1D1;PASK;KLF4;SIRT1;PATL2;MEX3B;ZNF91;SFPQ;CAPRIN1;ZNF417;SP3;CTNNB1
translesion synthesis (GO:0019985)	5/42	0.05708305474413362	1.0	0	0	2.3809523809523805	6.817257073606095	UBA7;RPA3;POLE2;RPA1;REV1
exocyst localization (GO:0051601)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	EXOC3L2;TNFAIP2
microtubule nucleation by microtubule organizing center (GO:0051418)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	NIN;TUBGCP5
positive regulation of steroid biosynthetic process (GO:0010893)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	NR1D1;TNF
coronary vasculature morphogenesis (GO:0060977)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	TBX1;NRP1
regulation of endodeoxyribonuclease activity (GO:0032071)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	HMGB1;SIRT1
regulation of cytoplasmic transport (GO:1903649)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	LRRK2;MAPK1
regulation of store-operated calcium entry (GO:2001256)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	HOMER1;SLC8B1
protein localization to endosome (GO:0036010)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	NRP1;TOLLIP
regulation of cytoplasmic mRNA processing body assembly (GO:0010603)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	CNOT6;CNOT6L
regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035358)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	CITED2;SIRT1
arginine catabolic process (GO:0006527)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	NANOS1;OAT
regulation of apoptotic cell clearance (GO:2000425)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	HMGB1;C2
blood vessel endothelial cell migration (GO:0043534)	3/18	0.058047017485584544	1.0	0	0	3.333333333333333	9.488339835095955	NRP1;NR4A1;MYH9
regulation of smooth muscle cell migration (GO:0014910)	3/18	0.058047017485584544	1.0	0	0	3.333333333333333	9.488339835095955	NRP1;ACE;IGFBP3
ATP metabolic process (GO:0046034)	6/56	0.059923284693461636	1.0	0	0	2.142857142857143	6.031478835629902	HSPA8;AK4;MYH6;NADK;HSPA1B;HSPA1A
replication fork processing (GO:0031297)	4/30	0.06063113352204076	1.0	0	0	2.6666666666666665	7.474524702251736	ZRANB3;SMARCAL1;FANCM;TONSL
regulation of cation transmembrane transport (GO:1904062)	4/30	0.06063113352204076	1.0	0	0	2.6666666666666665	7.474524702251736	HOMER1;CACNA1D;KCNN2;SCN5A
'de novo' posttranslational protein folding (GO:0051084)	4/30	0.06063113352204076	1.0	0	0	2.6666666666666665	7.474524702251736	HSPA8;BAG1;HSPA1B;HSPA1A
positive regulation of cell death (GO:0010942)	6/57	0.06427597956822549	1.0	0	0	2.1052631578947367	5.77804060142804	LRRK2;RIPK1;AXIN2;HPR;TNF;EIF4G1
regulation of gluconeogenesis (GO:0006111)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	NR1D1;FBP1;GCK
protein targeting to lysosome (GO:0006622)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	HSPA8;LARS;NAGPA
acetylcholine receptor signaling pathway (GO:0095500)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	LYNX1;CHRM1;CHRM4
vesicle transport along microtubule (GO:0047496)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	KIF5B;TRAK1;NDEL1
telomere capping (GO:0016233)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	TINF2;HIST3H3;TERF2
negative regulation of toll-like receptor signaling pathway (GO:0034122)	4/31	0.06697579978121662	1.0	0	0	2.5806451612903225	6.976577863571356	PTPRS;TYRO3;NR1D1;TICAM1
anterograde axonal transport (GO:0008089)	4/31	0.06697579978121662	1.0	0	0	2.5806451612903225	6.976577863571356	SPAST;KIF1B;TRAK1;TERF2
lysosome organization (GO:0007040)	4/31	0.06697579978121662	1.0	0	0	2.5806451612903225	6.976577863571356	LRRK2;TMEM106B;TPP1;NAGPA
cholesterol transport (GO:0030301)	5/44	0.06726261217595207	1.0	0	0	2.2727272727272725	6.134433491895637	STARD5;ABCA5;APOC3;CEL;ABCG4
adherens junction organization (GO:0034332)	5/44	0.06726261217595207	1.0	0	0	2.2727272727272725	6.134433491895637	JUP;CDH13;CTNNB1;CDH26;CDH15
heart contraction (GO:0060047)	5/44	0.06726261217595207	1.0	0	0	2.2727272727272725	6.134433491895637	MYLK2;ACE;TNNI2;SCN5A;MYH6
negative regulation of circadian rhythm (GO:0042754)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	SFPQ;SUV39H1
positive regulation of protein maturation (GO:1903319)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	ANGPTL8;TNP2
long-chain fatty acid biosynthetic process (GO:0042759)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	ASAH2B;ELOVL6
cellular response to dopamine (GO:1903351)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	LRRK2;MAPK1
response to dopamine (GO:1903350)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	LRRK2;MAPK1
sympathetic ganglion development (GO:0061549)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	NRP1;CTNNB1
Golgi vesicle budding (GO:0048194)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	TMED10;ATP8A1
negative regulation of protein sumoylation (GO:0033234)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	CTNNB1;CAPN3
regulation of bile acid biosynthetic process (GO:0070857)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	NR1D1;SIRT1
regulation of organ morphogenesis (GO:2000027)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	TBX1;CITED2
protein hexamerization (GO:0034214)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	OAT;SPAST
