Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cation:sugar symporter activity (GO:0005402)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	SLC17A5;SLC2A8
GTP-Rho binding (GO:0017049)	3/17	0.05017800549335433	1.0	0	0	3.5294117647058822	10.56062995015536	RTKN;CDC42EP5;STXBP6
protein methyltransferase activity (GO:0008276)	5/41	0.05234904272896249	1.0	0	0	2.4390243902439024	7.194686897103624	PRMT6;SUV39H1;CARM1;EEF2KMT;METTL21A
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	19/254	0.05272579153625407	1.0	0	0	1.4960629921259843	4.402390571935431	CSNK1G3;PANK2;MAP3K1;PKLR;GK;LRRK2;CSNK1D;PRKCA;CDC42BPB;NLK;HIPK3;COASY;SRPK1;PEAK1;STK17B;ERCC2;FAM20C;IDNK;SGK3
aryl hydrocarbon receptor binding (GO:0017162)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	ARNT2;ARNT
transcription factor activity, RNA polymerase II transcription factor recruiting (GO:0001135)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	MYB;MYBL1
protein-arginine omega-N asymmetric methyltransferase activity (GO:0035242)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	PRMT6;CARM1
phosphoric ester hydrolase activity (GO:0042578)	6/56	0.059923284693461636	1.0	0	0	2.142857142857143	6.031478835629902	PLPP5;DUSP10;PLPPR3;PTPRJ;UBASH3A;PLPP1
polyubiquitin modification-dependent protein binding (GO:0031593)	5/43	0.06205452849740553	1.0	0	0	2.325581395348837	6.4645157873716	BAG6;ZRANB3;VCP;TNIP1;TNFAIP3
gamma-tubulin binding (GO:0043015)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	OFD1;TUBGCP5;MARK4
FAD binding (GO:0071949)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	NQO2;D2HGDH;MMACHC
3'-5'-exoribonuclease activity (GO:0000175)	4/31	0.06697579978121662	1.0	0	0	2.5806451612903225	6.976577863571356	EXOSC5;CNOT6L;PNPT1;PAN3
cadherin binding (GO:0045296)	22/313	0.06838633742006882	1.0	0	0	1.4057507987220446	3.7710420978768284	MKL2;HSPA8;NUDC;TRPC4;ARHGAP18;CSNK1D;PARVA;UBFD1;ASAP1;YWHAZ;MPP7;MYO1B;MPRIP;CDH2;KIF5B;RPL14;ARFIP2;SFN;SNX9;STXBP6;CD46;EIF4G1
MAP kinase phosphatase activity (GO:0033549)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	DUSP10;DUSP7
histone-arginine N-methyltransferase activity (GO:0008469)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	PRMT6;CARM1
histone demethylase activity (H3-K36 specific) (GO:0051864)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	KDM4B;KDM4C
dolichyl-diphosphooligosaccharide-protein glycotransferase activity (GO:0004579)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	DAD1;DDOST
telomeric DNA binding (GO:0042162)	4/32	0.07364989211173907	1.0	0	0	2.5	6.521081502381298	UPF2;UPF1;TERF2;SMG6
protein serine/threonine kinase activity (GO:0004674)	25/368	0.07506175637050355	1.0	0	0	1.3586956521739129	3.518266421189252	LRRK2;NLK;MYLK;CCND1;FASTK;MKNK1;CDK20;TLK2;MARK4;MAP2K7;MAP4K2;CSNK1G3;MAP3K1;CAMK1D;CSNK1D;PRKCA;CDC42BPB;HIPK3;SRPK1;TAOK3;WNK2;STK17B;ERCC2;FAM20C;SGK3
ubiquitin conjugating enzyme activity (GO:0061631)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	UBE2C;UBE2QL1;UBE2L3
glutamate receptor binding (GO:0035254)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	HOMER1;GNAS;SHANK3
poly-pyrimidine tract binding (GO:0008187)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	PNPT1;U2AF2;IFIT5
mitogen-activated protein kinase binding (GO:0051019)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	DUSP10;TNIP1;PTPRJ
S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)	5/47	0.08428928588938157	1.0	0	0	2.127659574468085	5.26276705761003	PCMTD2;METTL2B;COQ3;SUV39H1;TARBP1
solute:proton symporter activity (GO:0015295)	3/21	0.08481794993785322	1.0	0	0	2.8571428571428568	7.049280242253078	SLC25A3;SLC17A5;SLC2A8
ubiquitin-like protein conjugating enzyme activity (GO:0061650)	3/21	0.08481794993785322	1.0	0	0	2.8571428571428568	7.049280242253078	UBE2C;UBE2QL1;UBE2L3
transcription corepressor activity (GO:0003714)	15/203	0.08498906431643362	1.0	0	0	1.477832512315271	3.643201013600067	DAXX;TLE2;THRB;CITED2;BHLHE41;N4BP2L2;SAP30;DRAP1;NFIL3;CCND1;E4F1;RCOR3;ZMYND11;AJUBA;WNT4
store-operated calcium channel activity (GO:0015279)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	TRPC4;ORAI3
small protein activating enzyme activity (GO:0008641)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	UBA6;SAE1
arginine N-methyltransferase activity (GO:0016273)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	PRMT6;CARM1
oligosaccharyl transferase activity (GO:0004576)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	DAD1;DDOST
vinculin binding (GO:0017166)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	SYNM;ACTN1
G-rich strand telomeric DNA binding (GO:0098505)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	RPA1;TERF2
sugar:proton symporter activity (GO:0005351)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	SLC17A5;SLC2A8
phospholipid transporter activity (GO:0005548)	5/48	0.0904238200779985	1.0	0	0	2.0833333333333335	5.006765728864707	ATP8B2;ATP8B1;PITPNA;ATP11A;ATP9B
ribosomal large subunit binding (GO:0043023)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	MALSU1;CPEB2
Lys63-specific deubiquitinase activity (GO:0061578)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	STAMBPL1;TNFAIP3
dynactin binding (GO:0034452)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	HTT;BICDL1
calcium-dependent protein serine/threonine kinase activity (GO:0009931)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	MKNK1;PRKCA
2 iron, 2 sulfur cluster binding (GO:0051537)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	RFESD;FDX1
lipid phosphatase activity (GO:0042577)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	PLPPR3;PLPP1
ubiquitin-protein transferase activity (GO:0004842)	27/417	0.10278088783633574	1.0	0	0	1.2949640287769784	2.9462449975699134	CUL2;FBXO25;TNFAIP3;KLHL35;UBE2L3;FBXO4;TRIM69;ZYG11B;FEM1A;FBXW10;FEM1B;UBE2C;HUWE1;UBE2QL1;KLHL24;CUL4A;KLHL9;RNF123;RNF167;RNF126;GID4;KLHL8;NEURL1;TRIM36;FBXL5;TRIM56;ASB1
methyltransferase activity (GO:0008168)	6/67	0.11758211344423333	1.0	0	0	1.7910447761194028	3.8339433163846697	METTL2B;COQ3;SUV39H1;CARM1;METTL21A;TARBP1
single-stranded telomeric DNA binding (GO:0043047)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	RPA1;TERF2
protein-arginine N-methyltransferase activity (GO:0016274)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	PRMT6;CARM1
poly(A)-specific ribonuclease activity (GO:0004535)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	CNOT6L;PAN3
phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity (GO:0052629)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	SYNJ2;MTMR7
ubiquitin protein ligase binding (GO:0031625)	19/284	0.12142922577761955	1.0	0	0	1.3380281690140843	2.821130289183385	DET1;HSPA8;DAXX;VCP;UBE2C;CUL2;NEDD8;NLK;YWHAZ;FOXO1;UBE2L3;BAG6;CUL4A;ABTB1;PRKAR2A;SUMO2;TRAF5;SNX9;TRIB1
RNA binding (GO:0003723)	79/1387	0.12235435133042499	1.0	0	0	1.1391492429704397	2.393163375398707	CARS;PPP1R10;RPL31;GDI2;IFIT5;GPATCH1;UBE2L3;SMG6;MRPL4;CSRP1;RAVER2;SUMO2;NUSAP1;LUC7L;RPL38;KPNA2;RBM33;UPF1;PNISR;ACTN1;ELAC2;SPATS2;FNDC3A;THOC2;YWHAZ;PTBP2;SFPQ;SLTM;ESRP2;THRAP3;ZNF638;OAS3;FLYWCH2;RP9;PPIG;PPIB;FKBP4;TRIM56;VCP;STAU1;LRP1;NUFIP2;PEF1;POLDIP3;KMT2C;SRSF1;AKAP8;UBFD1;SNU13;MRPS30;NOL3;CORO1A;KRCC1;GSPT1;GTF2E2;RAD51AP1;ATXN2;RBM15B;U2AF2;ZMAT3;TRA2B;RPL14;SF3B1;SRSF12;HSPA8;MYEF2;PNPT1;RFTN1;HUWE1;EIF2S2;SCAF4;SRPK1;NUDT7;MFAP1;P4HB;CPEB2;RBMX;EIF4G1;RPS23
iron ion binding (GO:0005506)	5/54	0.13177730633611895	1.0	0	0	1.8518518518518516	3.7530404709585476	FECH;AGMO;FDX1;FBXL5;ALOX15B
platelet-derived growth factor receptor binding (GO:0005161)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	PDGFB;PTPRJ
ionotropic glutamate receptor binding (GO:0035255)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	GNAS;SHANK3
histone demethylase activity (H3-K9 specific) (GO:0032454)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	KDM4B;KDM4C
protein kinase A catalytic subunit binding (GO:0034236)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	PRKAR2A;CSK
phosphatidylinositol phosphate 5-phosphatase activity (GO:0034595)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	PIKFYVE;SYNJ2
GTPase inhibitor activity (GO:0005095)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	RTKN;CPEB2
tRNA methyltransferase activity (GO:0008175)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	METTL2B;TARBP1
protease binding (GO:0002020)	9/118	0.13654988198303988	1.0	0	0	1.5254237288135593	3.0372182471277855	BAG6;VCP;TWNK;FLOT1;TYSND1;TNFAIP3;CHMP3;NOL3;SERPINB6
alpha-tubulin binding (GO:0043014)	3/26	0.1385193121264188	1.0	0	0	2.3076923076923075	4.561720443090936	OFD1;TRIM36;WASH3P
ATP binding (GO:0005524)	17/255	0.13995519493531053	1.0	0	0	1.3333333333333333	2.6219105916955896	CARS;MAP4K2;HSPA8;RHOBTB3;CDC42BPB;ABCA12;NLK;SRPK1;ACLY;MYO1B;WNK2;STK17B;OAS3;MKNK1;TLK2;MARK4;EIF4G1
phosphatase activity (GO:0016791)	8/104	0.14927432324369838	1.0	0	0	1.5384615384615385	2.9261070310469814	PLPP5;DUSP10;PLPPR3;ACP6;CTDSPL;PTPRJ;UBASH3A;PLPP1
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	7/88	0.1507542789330227	1.0	0	0	1.5909090909090908	3.0101655491711536	TSTA3;FAM213B;AKR1B10;RDH8;CRYL1;HSD17B11;MDH1B
phosphatidylinositol monophosphate phosphatase activity (GO:0052744)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	SYNJ2;MTMR7
O-methyltransferase activity (GO:0008171)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	COQ3;TARBP1
phosphatidylinositol-3-phosphatase activity (GO:0004438)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	SYNJ2;MTMR7
androgen receptor binding (GO:0050681)	4/42	0.1567023472093967	1.0	0	0	1.9047619047619047	3.5302993347271023	DAXX;KDM4C;TGFB1I1;FOXH1
adenyl ribonucleotide binding (GO:0032559)	18/279	0.16214879970630885	1.0	0	0	1.2903225806451613	2.3474075466096522	CARS;MAP4K2;HSPA8;RHOBTB3;CDC42BPB;ABCA12;NLK;SRPK1;ACLY;MYO1B;WNK2;STK17B;OAS3;MKNK1;TLK2;MARK4;FBP1;EIF4G1
ubiquitin-like protein ligase binding (GO:0044389)	19/297	0.16287261339319764	1.0	0	0	1.2794612794612794	2.3219495647258177	DET1;HSPA8;DAXX;VCP;UBE2C;CUL2;NEDD8;NLK;YWHAZ;FOXO1;UBE2L3;BAG6;CUL4A;ABTB1;PRKAR2A;SUMO2;TRAF5;SNX9;TRIB1
nucleoside-triphosphatase activity (GO:0017111)	26/424	0.16556780290033188	1.0	0	0	1.2264150943396226	2.205553611060489	VCP;LRRK2;ATL2;RHOBTB3;KIF12;KLC1;GSPT1;ARFRP1;KIF5B;GNG8;KIF3C;ZRANB3;UPF1;HSPA8;ATAD2;ENTPD8;WRNIP1;SEPT14;RAB32;GNAO1;RAB30;PSMC3;RAB15;KIF26B;GNAS;RAB7A
kinase activity (GO:0016301)	18/280	0.16572505924682007	1.0	0	0	1.2857142857142856	2.310975171455073	CSNK1G3;PANK2;MAP3K1;GK;LRRK2;CSNK1D;PRKCA;CDC42BPB;NLK;HIPK3;COASY;SRPK1;PEAK1;STK17B;ERCC2;IDNK;SGK3;CSK
potassium channel regulator activity (GO:0015459)	4/43	0.16640981850387015	1.0	0	0	1.8604651162790697	3.336375343076965	KCNS1;AMIGO1;KCNMB3;SGK3
Rac GTPase binding (GO:0048365)	4/43	0.16640981850387015	1.0	0	0	1.8604651162790697	3.336375343076965	ARFIP2;MTSS1L;SRGAP3;WASF1
alpha-actinin binding (GO:0051393)	3/29	0.17500711584969555	1.0	0	0	2.068965517241379	3.6060592632145636	MYBPC2;KCNN2;PDLIM4
protein serine/threonine kinase inhibitor activity (GO:0030291)	3/30	0.1877155615267818	1.0	0	0	2.0	3.345654864900365	SPRED1;PRKAR2A;SFN
peptidase activator activity (GO:0016504)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	VCP;EBAG9
sulfuric ester hydrolase activity (GO:0008484)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	IDS;ARSB
MHC class II protein complex binding (GO:0023026)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	HSPA8;HLA-DOA
poly(U) RNA binding (GO:0008266)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	PNPT1;IFIT5
purine ribonucleoside triphosphate binding (GO:0035639)	24/396	0.19182966999471537	1.0	0	0	1.2121212121212122	2.001390831680094	CARS;MAP4K2;HSPA8;ARL3;LRRK2;RHOBTB3;CDC42BPB;ABCA12;NLK;SRPK1;RAB32;GNAO1;ACLY;MYO1B;WNK2;STK17B;OAS3;MKNK1;TUBB1;TLK2;ARFIP2;MARK4;EIF4G1;RAB7A
ATPase binding (GO:0051117)	5/63	0.20636211070548938	1.0	0	0	1.5873015873015872	2.504956879983314	SNU13;METTL21A;TOR1AIP1;PEX26;ATP6V0A1
transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	4/47	0.20718336704116536	1.0	0	0	1.7021276595744679	2.679406036964871	CITED2;BHLHE41;N4BP2L2;FBP1
protein-lysine N-methyltransferase activity (GO:0016279)	4/47	0.20718336704116536	1.0	0	0	1.7021276595744679	2.679406036964871	SUV39H1;KMT2C;EEF2KMT;METTL21A
RNA cap binding (GO:0000339)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	CYFIP2;IFIT5
CoA hydrolase activity (GO:0016289)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	NUDT7;HIBCH
G-protein beta/gamma-subunit complex binding (GO:0031683)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	GNAO1;GNAS
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	7/97	0.21155364258994297	1.0	0	0	1.4432989690721647	2.241842635816865	MYEF2;NFIL3;TSHZ1;ZKSCAN3;NR2F1;BHLHE41;ZFPM1
flavin adenine dinucleotide binding (GO:0050660)	4/48	0.21779787247025076	1.0	0	0	1.6666666666666665	2.540313061339135	NQO2;D2HGDH;ACAD11;MMACHC
histone methyltransferase activity (GO:0042054)	4/48	0.21779787247025076	1.0	0	0	1.6666666666666665	2.540313061339135	PRMT6;SUV39H1;KMT2C;CARM1
G-protein coupled receptor binding (GO:0001664)	9/133	0.22164004840978987	1.0	0	0	1.3533834586466165	2.0391436915940395	FZD1;GNAO1;ARHGEF11;HSPA8;WNT2B;HOMER1;DVL1;GNAS;WNT4
calcium-activated potassium channel activity (GO:0015269)	2/18	0.22645148897005046	1.0	0	0	2.222222222222222	3.3004989638462865	KCNMB3;KCNN2
phosphatidylinositol binding (GO:0035091)	7/100	0.2335936861063974	1.0	0	0	1.4000000000000001	2.035840879866453	SH3YL1;SNX18;SNX17;PITPNA;PIGK;SNX9;SNX8
protein kinase inhibitor activity (GO:0004860)	5/67	0.2431934021901658	1.0	0	0	1.4925373134328357	2.1102959080752326	SPRED1;TAOK3;CAMK2N1;FGFR1OP;TRIB1
MHC protein complex binding (GO:0023023)	2/19	0.24527425978553977	1.0	0	0	2.1052631578947367	2.958691088070133	HSPA8;HLA-DOA
lysophospholipase activity (GO:0004622)	2/19	0.24527425978553977	1.0	0	0	2.1052631578947367	2.958691088070133	PLA2G4F;ENPP2
phosphatase binding (GO:0019902)	7/102	0.24869276443562	1.0	0	0	1.3725490196078431	1.9099527754862085	SH3YL1;VCP;SPRED1;FLT4;MAP2K7;PPP1R12C;PDLIM4
hydrogen ion transmembrane transporter activity (GO:0015078)	4/51	0.2504443908625444	1.0	0	0	1.5686274509803921	2.171793530456325	SLC25A3;SLC46A1;ATP5G3;ATP6V0A1
motor activity (GO:0003774)	6/85	0.2515228769093023	1.0	0	0	1.4117647058823528	1.9485477624185077	MYO1B;KIF5B;KIF26B;KIF12;KIF3C;KLC1
histone deacetylase binding (GO:0042826)	6/85	0.2515228769093023	1.0	0	0	1.4117647058823528	1.9485477624185077	SFPQ;CCND1;GMNN;BHLHE41;AKAP8;KPNA2
protein heterodimerization activity (GO:0046982)	16/265	0.2536167021990265	1.0	0	0	1.2075471698113207	1.6566716355399385	ARNT2;DAXX;MIGA2;TENM4;PEF1;TPM2;PDGFB;FZD9;BHLHE41;ARNT;CLCN3;MPP7;NR4A1;FLOT1;P4HB;SAE1
intramolecular oxidoreductase activity, transposing S-S bonds (GO:0016864)	2/20	0.2641503607881601	1.0	0	0	2.0	2.66247357905395	PIGK;P4HB
protein disulfide isomerase activity (GO:0003756)	2/20	0.2641503607881601	1.0	0	0	2.0	2.66247357905395	PIGK;P4HB
methyl-CpG binding (GO:0008327)	2/20	0.2641503607881601	1.0	0	0	2.0	2.66247357905395	MBD3;ZBTB33
proteasome binding (GO:0070628)	2/20	0.2641503607881601	1.0	0	0	2.0	2.66247357905395	BAG6;NEDD8
K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	2/20	0.2641503607881601	1.0	0	0	2.0	2.66247357905395	ZRANB3;TNFAIP3
low-density lipoprotein particle receptor binding (GO:0050750)	2/20	0.2641503607881601	1.0	0	0	2.0	2.66247357905395	SNX17;LDLRAP1
chromo shadow domain binding (GO:0070087)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CHAF1A
alpha-sialidase activity (GO:0016997)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	NEU3
clathrin light chain binding (GO:0032051)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CALY
pancreatic polypeptide receptor activity (GO:0001602)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	NPY5R
sphingosine N-acyltransferase activity (GO:0050291)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CERS6
apolipoprotein receptor binding (GO:0034190)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	ABCA12
calcium:sodium antiporter activity (GO:0005432)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CADPS2
proteasome-activating ATPase activity (GO:0036402)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	PSMC3
JUN kinase binding (GO:0008432)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	DUSP10
neurotrophin TRKA receptor binding (GO:0005168)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	EFNA5
C3HC4-type RING finger domain binding (GO:0055131)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	HSPA8
clathrin heavy chain binding (GO:0032050)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	LRP1
peptidyl-proline 4-dioxygenase activity (GO:0031545)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	P4HB
exo-alpha-sialidase activity (GO:0004308)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	NEU3
ceramidase activity (GO:0017040)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	ASAH2B
xylosyltransferase activity (GO:0042285)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	GXYLT2
U4 snRNA binding (GO:0030621)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SNU13
malate dehydrogenase activity (GO:0016615)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	MDH1B
rRNA (guanine) methyltransferase activity (GO:0016435)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	TARBP1
G-protein coupled glutamate receptor binding (GO:0035256)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	HOMER1
phosphatidylinositol phosphate phosphatase activity (GO:0052866)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SYNJ2
inositol trisphosphate kinase activity (GO:0051766)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	IPMK
U3 snoRNA binding (GO:0034511)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SNU13
aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	ALDH2
LBD domain binding (GO:0050693)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CITED2
protein carboxyl O-methyltransferase activity (GO:0051998)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	PCMTD2
translation initiation factor activity (GO:0003743)	3/36	0.2678594070249647	1.0	0	0	1.6666666666666665	2.1954883946257717	EIF3M;EIF2S2;EIF4G1
phosphatidylinositol bisphosphate binding (GO:1902936)	6/87	0.2685502192059934	1.0	0	0	1.379310344827586	1.813403236377029	MYO1B;SNX18;SNX14;GBF1;STXBP6;LDLRAP1
microtubule binding (GO:0008017)	12/195	0.27084270849049585	1.0	0	0	1.2307692307692308	1.6076517391760803	KIF26B;KIF5B;ARL3;LRRK2;NUSAP1;TUBGCP5;KIF12;KIF3C;MARK4;CCSAP;SKA1;NDEL1
protein kinase activity (GO:0004672)	29/513	0.2728934702979336	1.0	0	0	1.1306042884990253	1.4682861434929633	LRRK2;FLT4;NLK;FASTK;MKNK1;GRK6;CDK20;TLK2;CSK;MAP2K7;MARK4;CSNK1G3;MAP4K2;MAP3K1;CAMK1D;PRKCA;CSNK1D;CDC42BPB;HIPK3;SRPK1;TAOK3;PEAK1;WNK2;STK17B;KIT;ERCC2;FGFR1OP;FAM20C;SGK3
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	HSD17B2;HSD17B11
lysine N-methyltransferase activity (GO:0016278)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	EEF2KMT;METTL21A
adenylyltransferase activity (GO:0070566)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	OAS3;COASY
