Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
fatty acid elongase activity (GO:0009922)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	ELOVL6;ELOVL7
flap endonuclease activity (GO:0048256)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	FEN1;FAN1
endodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016888)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	FEN1;FAN1
alpha-actinin binding (GO:0051393)	4/29	0.05462119016329882	1.0	0	0	2.758620689655172	8.020229995291032	C10ORF90;CACNA1D;PPARG;PDLIM4
RNA polymerase II transcription factor activity, sequence-specific transcription regulatory region DNA binding (GO:0001133)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	THRB;PPARG;NR1D1
heme binding (GO:0020037)	7/72	0.06783286284097932	1.0	0	0	1.9444444444444444	5.231933192105025	NANOS1;CYP11B2;EIF2AK1;PXDN;NR1D1;SUOX;BACH1
ribonuclease P activity (GO:0004526)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	POP4;RPP14
MAP kinase phosphatase activity (GO:0033549)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	DUSP10;DUSP9
UDP-xylosyltransferase activity (GO:0035252)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	GXYLT1;GXYLT2
RAGE receptor binding (GO:0050786)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	HMGB1;S100A9
kinase binding (GO:0019900)	28/418	0.07170533652661515	1.0	0	0	1.339712918660287	3.5303982276008785	SHC4;ACVRL1;ITGB2;CD3E;CCND3;CHEK2;RAC2;SCN5A;FAM83D;FAM83A;PDGFRB;CADPS;AP1B1;RHOH;TICAM1;YWHAZ;SNAP91;RHOB;TOLLIP;TRPV4;PTPN6;MAPRE3;RHOV;EXOC2;MYH6;MAP3K12;RAD9A;CDK5R1
organic cation transmembrane transporter activity (GO:0015101)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	SLC7A8;SLC44A2;SLC25A42
damaged DNA binding (GO:0003684)	5/46	0.07838227433911542	1.0	0	0	2.1739130434782608	5.535124934351927	FEN1;ERCC4;RPA3;RPA2;HMGB1
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	6/61	0.08348906656118887	1.0	0	0	1.9672131147540983	4.884668055906092	PDGFRB;INSRR;KIT;TYRO3;CRIM1;FGFR3
calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	3/21	0.08481794993785322	1.0	0	0	2.8571428571428568	7.049280242253078	CAPN9;PEF1;CAPN3
chemokine receptor activity (GO:0004950)	3/21	0.08481794993785322	1.0	0	0	2.8571428571428568	7.049280242253078	CXCR2;CCR4;CMKLR1
store-operated calcium channel activity (GO:0015279)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	TRPC4;TRPC1
small protein activating enzyme activity (GO:0008641)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	UBA7;UBA6
phosphatidylcholine 1-acylhydrolase activity (GO:0008970)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	PLA2G16;PLA2G4D
G-rich strand telomeric DNA binding (GO:0098505)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	NABP2;RPA2
fatty acid synthase activity (GO:0004312)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	ELOVL6;ELOVL7
transmembrane receptor protein kinase activity (GO:0019199)	6/62	0.08873881335310585	1.0	0	0	1.9354838709677418	4.687854010251747	ACVRL1;PDGFRB;INSRR;KIT;TYRO3;FGFR3
ion channel activity (GO:0005216)	8/93	0.09356252018893225	1.0	0	0	1.7204301075268817	4.075914668425191	CALHM2;TRPC1;CHRNE;TRPV4;CHRNA6;CACNA1D;SCN5A;CACNA1S
ion transmembrane transporter activity (GO:0015075)	4/35	0.09558057758683013	1.0	0	0	2.2857142857142856	5.366367183732389	CHRNE;TRPV4;SLC4A11;CACNG5
inositol 1,4,5 trisphosphate binding (GO:0070679)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	TRPC4;TRPC1
NADH dehydrogenase activity (GO:0003954)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	NARF;NARFL
lipid phosphatase activity (GO:0042577)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	PLPPR2;PLPPR3
voltage-gated calcium channel activity (GO:0005245)	4/37	0.11170784333278796	1.0	0	0	2.1621621621621623	4.739174827095357	CACNA2D2;CACNA1D;CACNA1S;CACNG5
DNA secondary structure binding (GO:0000217)	3/24	0.11583411237416653	1.0	0	0	2.5	5.388990442839107	YY1;HMGB3;HMGB1
RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	5/52	0.11715876376056604	1.0	0	0	1.9230769230769231	4.123510209226117	YY1;SMARCC2;ACTL6A;ESRRB;BACH1
single-stranded telomeric DNA binding (GO:0043047)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	NABP2;RPA2
high voltage-gated calcium channel activity (GO:0008331)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	CACNA1D;CACNA1S
protein tyrosine kinase activity (GO:0004713)	11/147	0.11883496557521814	1.0	0	0	1.4965986394557822	3.1877844239018156	PDGFRB;IL3;ITK;SRMS;FGF9;INSRR;KIT;TYRO3;PTK2B;FGFR3;CAMKK2
double-stranded DNA binding (GO:0003690)	8/99	0.12224070691787418	1.0	0	0	1.6161616161616161	3.3967889625023044	FEN1;HLF;ZNF638;HMGB3;PPARG;HMGB1;TOP1;ZMYND11
water transmembrane transporter activity (GO:0005372)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	AQP3;AQP1
platelet-derived growth factor receptor binding (GO:0005161)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	PDGFRB;PDGFD
oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor (GO:0016653)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	NANOS1;NQO1
water channel activity (GO:0015250)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	AQP3;AQP1
alpha-tubulin binding (GO:0043014)	3/26	0.1385193121264188	1.0	0	0	2.3076923076923075	4.561720443090936	FNTA;TRPV4;CDK5R1
ATP binding (GO:0005524)	17/255	0.13995519493531053	1.0	0	0	1.3333333333333333	2.6219105916955896	ACVRL1;NVL;CDC42BPG;IDE;PYGL;CDC42BPB;YARS2;GCK;SEC14L3;STK11;SRR;NUAK2;PMVK;TLK2;TSSK4;TOP1;EIF4G1
phosphoric ester hydrolase activity (GO:0042578)	5/56	0.14716977791840904	1.0	0	0	1.7857142857142856	3.4217292978951037	NT5C3B;TIGAR;DUSP10;PLPPR2;PLPPR3
ATPase activity, coupled to movement of substances (GO:0043492)	5/56	0.14716977791840904	1.0	0	0	1.7857142857142856	3.4217292978951037	SEC14L3;ATP8A1;ABCA5;ABCC5;ABCA8
phosphatase activity (GO:0016791)	8/104	0.14927432324369838	1.0	0	0	1.5384615384615385	2.9261070310469814	NT5C3B;TIGAR;DUSP10;PLPPR2;PLPPR3;DUSP9;DLGAP5;LPIN3
calmodulin-dependent protein kinase activity (GO:0004683)	3/27	0.15038161447469178	1.0	0	0	2.222222222222222	4.210175820273459	MYLK2;PTK2B;CAMKK2
substrate-specific channel activity (GO:0022838)	3/27	0.15038161447469178	1.0	0	0	2.222222222222222	4.210175820273459	TRPV4;AQP3;AQP1
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	ACVRL1;LTBP4
transaminase activity (GO:0008483)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	OAT;BCAT2
nucleoside kinase activity (GO:0019206)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	UPRT;AK8
hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances (GO:0016820)	4/42	0.1567023472093967	1.0	0	0	1.9047619047619047	3.5302993347271023	SEC14L3;ABCA5;ABCC5;ABCA8
core promoter sequence-specific DNA binding (GO:0001046)	6/73	0.1575316394218323	1.0	0	0	1.643835616438356	3.03802020110663	UBTF;PPARG;TOP1;NR1D1;POLRMT;CIART
metallocarboxypeptidase activity (GO:0004181)	3/28	0.16255339603696525	1.0	0	0	2.142857142857143	3.893033014692501	AGBL4;CPB2;CPA5
G-protein coupled chemoattractant receptor activity (GO:0001637)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	CCR4;CMKLR1
acetylcholine-gated cation-selective channel activity (GO:0022848)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	CHRNE;CHRNA6
5'-3' exonuclease activity (GO:0008409)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	FEN1;FAN1
calcium channel activity (GO:0005262)	7/93	0.18346339954975327	1.0	0	0	1.5053763440860215	2.552727015512764	TRPC4;TRPC1;TRPV4;CACNA2D2;CACNA1D;CACNA1S;CACNG5
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	4/45	0.18643368284604128	1.0	0	0	1.7777777777777777	2.98609722860718	SEC14L3;ABCA5;ABCC5;ABCA8
P-P-bond-hydrolysis-driven transmembrane transporter activity (GO:0015405)	4/45	0.18643368284604128	1.0	0	0	1.7777777777777777	2.98609722860718	SEC14L3;ABCA5;ABCC5;ABCA8
DNA polymerase binding (GO:0070182)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	NABP2;HMGB1
PDZ domain binding (GO:0030165)	5/62	0.19745752815386772	1.0	0	0	1.6129032258064515	2.616502846917968	FZD1;SRR;CRIM1;GNG12;LLGL2
UDP-glycosyltransferase activity (GO:0008194)	5/63	0.20636211070548938	1.0	0	0	1.5873015873015872	2.504956879983314	GXYLT1;B3GNT3;HAS3;GXYLT2;POMGNT1
transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	4/47	0.20718336704116536	1.0	0	0	1.7021276595744679	2.679406036964871	YY1;SPEN;CITED2;BHLHE41
monovalent inorganic cation transmembrane transporter activity (GO:0015077)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	AQP1;ATP6V1B1
antiporter activity (GO:0015297)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	SLC25A15;SLC7A8
chemokine binding (GO:0019956)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	PDPN;HMGB1
DNA binding, bending (GO:0008301)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	HMGB3;HMGB1
aspartic-type peptidase activity (GO:0070001)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	PSEN2;CTSD
tubulin binding (GO:0015631)	16/255	0.2084810468836572	1.0	0	0	1.2549019607843137	1.967569749473626	DIXDC1;STMN3;MTUS2;CCSAP;TTLL6;AGBL4;FNTA;TRPV4;KIF13A;NUSAP1;TUBGCP5;MAPRE3;FAM83D;S100A9;NDEL1;CDK5R1
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	7/97	0.21155364258994297	1.0	0	0	1.4432989690721647	2.241842635816865	YY1;NFX1;TSHZ1;BHLHE41;NR1D1;BACH1;SREBF2
monocarboxylic acid transmembrane transporter activity (GO:0008028)	3/32	0.21379011498548872	1.0	0	0	1.875	2.8926759681127634	SLC16A8;SLC16A9;SLC16A5
carboxylic acid transmembrane transporter activity (GO:0046943)	5/64	0.21539586226514373	1.0	0	0	1.5625	2.3988714437251204	SLC7A8;SLC16A8;SLC25A21;SLC16A9;SLC16A5
enhancer sequence-specific DNA binding (GO:0001158)	5/64	0.21539586226514373	1.0	0	0	1.5625	2.3988714437251204	YY1;SMARCC2;ACTL6A;ESRRB;BACH1
G-protein coupled peptide receptor activity (GO:0008528)	5/64	0.21539586226514373	1.0	0	0	1.5625	2.3988714437251204	UTS2R;MC2R;NPFFR1;GCGR;GPR139
cadherin binding (GO:0045296)	19/313	0.22291304359872116	1.0	0	0	1.2140575079872202	1.8222681743870093	CAST;MKL2;NOP56;LAD1;JUP;YWHAB;TRPC4;CSNK1D;ASAP1;CGN;YWHAZ;CALD1;EFHD2;SNX9;CDH26;CDH15;PAK4;CDK5R1;EIF4G1
mitogen-activated protein kinase kinase binding (GO:0031434)	5/65	0.2245509341987312	1.0	0	0	1.5384615384615385	2.2979272602185437	PDGFRB;INSRR;KIT;TYRO3;FGFR3
ankyrin binding (GO:0030506)	2/18	0.22645148897005046	1.0	0	0	2.222222222222222	3.3004989638462865	CACNA1D;SCN5A
protein kinase A regulatory subunit binding (GO:0034237)	2/18	0.22645148897005046	1.0	0	0	2.222222222222222	3.3004989638462865	AKAP8;AKAP1
nucleoside diphosphate kinase activity (GO:0004550)	2/18	0.22645148897005046	1.0	0	0	2.222222222222222	3.3004989638462865	CMPK2;AK8
ribonuclease activity (GO:0004540)	4/49	0.22855481299593203	1.0	0	0	1.6326530612244896	2.4097619846443257	CNOT6;ZC3H3;POP4;ELAC2
phosphatidylinositol binding (GO:0035091)	7/100	0.2335936861063974	1.0	0	0	1.4000000000000001	2.035840879866453	RUFY1;SH3YL1;PIGU;PITPNM1;SNX9;PASK;SNX7
adenyl ribonucleotide binding (GO:0032559)	17/279	0.23389595508828184	1.0	0	0	1.2186379928315412	1.7705334251576477	ACVRL1;NVL;CDC42BPG;IDE;PYGL;CDC42BPB;YARS2;GCK;SEC14L3;STK11;SRR;NUAK2;PMVK;TLK2;TSSK4;TOP1;EIF4G1
transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)	4/50	0.2394412597417243	1.0	0	0	1.5999999999999999	2.287115446802478	MKL2;CITED2;MKL1;KLF4
protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	3/34	0.24057000906593404	1.0	0	0	1.7647058823529411	2.5142543537821203	DUSP10;DUPD1;DUSP9
E-box binding (GO:0070888)	3/34	0.24057000906593404	1.0	0	0	1.7647058823529411	2.5142543537821203	BHLHE41;SREBF2;CIART
transforming growth factor beta binding (GO:0050431)	2/19	0.24527425978553977	1.0	0	0	2.1052631578947367	2.958691088070133	ACVRL1;LTBP4
gamma-tubulin binding (GO:0043015)	2/19	0.24527425978553977	1.0	0	0	2.1052631578947367	2.958691088070133	DIXDC1;TUBGCP5
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	4/51	0.2504443908625444	1.0	0	0	1.5686274509803921	2.171793530456325	ANKRD27;TRAPPC9;SBF2;RIN2
endodeoxyribonuclease activity (GO:0004520)	3/35	0.25416276879858296	1.0	0	0	1.7142857142857142	2.3481949631326344	ZRANB3;FEN1;ERCC4
purine ribonucleoside triphosphate binding (GO:0035639)	23/396	0.2581210302453805	1.0	0	0	1.1616161616161615	1.5732077765320356	ACVRL1;NVL;CDC42BPG;RHOH;PYGL;CDC42BPB;IDE;YARS2;GCK;RHOB;SEC14L3;LSG1;STK11;SRR;NUAK2;TUBB1;PMVK;TLK2;RAC2;TSSK4;TOP1;RHOV;EIF4G1
K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	2/20	0.2641503607881601	1.0	0	0	2.0	2.66247357905395	ZRANB3;OTUD7A
clathrin light chain binding (GO:0032051)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CALY
sphingosine N-acyltransferase activity (GO:0050291)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CERS2
phosphorylase activity (GO:0004645)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	PYGL
carnitine transmembrane transporter activity (GO:0015226)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SLC25A15
urea transmembrane transporter activity (GO:0015204)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	AQP3
calcium:sodium antiporter activity (GO:0005432)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SLC8B1
cytochrome-b5 reductase activity, acting on NAD(P)H (GO:0004128)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	NQO1
protein-disulfide reductase activity (GO:0047134)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	TXNL1
JUN kinase binding (GO:0008432)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	DUSP10
NADPH-hemoprotein reductase activity (GO:0003958)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	NANOS1
chondroitin sulfotransferase activity (GO:0034481)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CHST11
amino-acid betaine transmembrane transporter activity (GO:0015199)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SLC25A15
ceramidase activity (GO:0017040)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	ASAH2B
histone methyltransferase binding (GO:1990226)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	NOP56
arylesterase activity (GO:0004064)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CA2
arginine binding (GO:0034618)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	NANOS1
phosphoserine residue binding (GO:0050815)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	YWHAB
interleukin-1 binding (GO:0019966)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	PXDN
RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding (GO:0001162)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	ZC3H6
L-ornithine transmembrane transporter activity (GO:0000064)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SLC25A15
T cell receptor binding (GO:0042608)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CD3E
mechanically-gated ion channel activity (GO:0008381)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	TRPV4
inositol trisphosphate kinase activity (GO:0051766)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	IPMK
exoribonuclease activity (GO:0004532)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CNOT6
BMP receptor activity (GO:0098821)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	ACVRL1
single-stranded DNA binding (GO:0003697)	6/87	0.2685502192059934	1.0	0	0	1.379310344827586	1.813403236377029	ERCC4;RPA3;NABP2;RPA2;HMGB1;TOP1
organic anion transmembrane transporter activity (GO:0008514)	5/70	0.2718688550208947	1.0	0	0	1.4285714285714284	1.860622113738027	SLC22A17;ABCC5;SLCO2A1;SLC4A11;SLC25A42
frizzled binding (GO:0005109)	3/37	0.2816374857336128	1.0	0	0	1.6216216216216217	2.054812778279635	FZD1;WNT6;WNT4
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	HSD3B7;HSD11B2
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	HPDL;ALOXE3
aspartic-type endopeptidase activity (GO:0004190)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	PSEN2;CTSD
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	26/460	0.28674636995246056	1.0	0	0	1.1304347826086956	1.4120907278505097	ATF1;THRB;HLF;BHLHE41;ZC3H6;BACH1;NR2E3;ELK4;YY1;LYL1;SALL2;SMARCC2;ACTL6A;ESRRB;NR1D1;SREBF2;ETV6;RFX8;TFDP2;ZNF639;NFX1;PPARG;ERG;ZMYND11;JDP2;SSBP4
transcription regulatory region sequence-specific DNA binding (GO:0000976)	17/292	0.2936269839040688	1.0	0	0	1.1643835616438354	1.426888106191161	ATF1;THRB;HLF;SUV39H1;ESRRB;NR1D1;KLF4;ETV6;CIART;YY1;LYL1;SALL2;TFDP2;NFX1;PPARG;TOP1;ZMYND11
ribosome binding (GO:0043022)	3/38	0.29547545275268733	1.0	0	0	1.5789473684210524	1.9250044986274375	OXA1L;RPSA;MTIF3
3'-5' exonuclease activity (GO:0008408)	3/38	0.29547545275268733	1.0	0	0	1.5789473684210524	1.9250044986274375	ERCC4;PDE12;RAD9A
protein serine/threonine kinase activity (GO:0004674)	21/368	0.2970954639616704	1.0	0	0	1.141304347826087	1.3852031006120673	ACVRL1;MAP3K3;MYLK2;GSK3A;EIF2AK1;CDC42BPG;CSNK1D;CDC42BPB;PASK;HIPK3;CAMKK2;STK11;NUAK2;CHEK2;TLK2;PTK2B;MAPK1;TSSK4;TOP1;PAK4;MAP3K12
cation:cation antiporter activity (GO:0015491)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	SLC8B1
protein binding involved in cell-matrix adhesion (GO:0098634)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	MADCAM1
phosphatidylinositol 3-kinase regulatory subunit binding (GO:0036312)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	FAM83A
MAP kinase tyrosine/serine/threonine phosphatase activity (GO:0017017)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	DUSP9
calcium-dependent phospholipase A2 activity (GO:0047498)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	PLA2G4D
small ribosomal subunit rRNA binding (GO:0070181)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	RPS13
annealing helicase activity (GO:0036310)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	ZRANB3
choline transmembrane transporter activity (GO:0015220)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	SLC44A2
protein-DNA loading ATPase activity (GO:0033170)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	RFC2
protein-glutamic acid ligase activity (GO:0070739)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	TTLL6
activin-activated receptor activity (GO:0017002)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	ACVRL1
Arp2/3 complex binding (GO:0071933)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	SNX9
beta-galactoside (CMP) alpha-2,3-sialyltransferase activity (GO:0003836)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	ST3GAL2
retinal dehydrogenase activity (GO:0001758)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	AKR1B10
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen (GO:0016713)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	CYP11B2
DNA clamp loader activity (GO:0003689)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	RFC2
bubble DNA binding (GO:0000405)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	HMGB1
protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	JUP
adenylate kinase activity (GO:0004017)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	AK8
intracellular cGMP activated cation channel activity (GO:0005223)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	AQP1
NMDA glutamate receptor activity (GO:0004972)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	PTK2B
tubulin-glutamic acid ligase activity (GO:0070740)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	TTLL6
single-stranded DNA endodeoxyribonuclease activity (GO:0000014)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	ERCC4
GPI anchor binding (GO:0034235)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	PIGU
fibroblast growth factor binding (GO:0017134)	2/22	0.30185830293267685	1.0	0	0	1.8181818181818181	2.1778137587293127	SCN5A;FGFR3
N-acetyltransferase activity (GO:0008080)	2/22	0.30185830293267685	1.0	0	0	1.8181818181818181	2.1778137587293127	NAT8B;GNPNAT1
