Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Pyruvate metabolism	3/39	0.3093526636827237	1.0	0	0	1.5384615384615385	1.8050359176351607	FH;PKLR;ACYP2
Metabolism of xenobiotics by cytochrome P450	5/74	0.31110059336369467	1.0	0	0	1.3513513513513513	1.577890496988918	GSTM2;GSTO1;UGT2B17;MGST2;CYP2F1
TNF signaling pathway	7/110	0.3116404927590689	1.0	0	0	1.2727272727272725	1.4838791193422005	MAP2K3;IKBKB;CASP8;CSF1;IL1B;RIPK1;RELA
IL-17 signaling pathway	6/93	0.32110195783620454	1.0	0	0	1.2903225806451613	1.465802039518082	IKBKB;HSP90AB1;CASP8;IL1B;IL13;RELA
Ferroptosis	3/40	0.3232493972692518	1.0	0	0	1.4999999999999998	1.693996688892286	MAP1LC3A;GSS;ACSL6
NF-kappa B signaling pathway	6/95	0.33896434675202747	1.0	0	0	1.263157894736842	1.3665604407859686	IKBKB;CARD10;IL1B;RIPK1;TICAM1;RELA
FoxO signaling pathway	8/132	0.3401270250872685	1.0	0	0	1.2121212121212122	1.307195306601671	IKBKB;STK11;CCND2;BNIP3;CSNK1E;NLK;SGK2;SOS2
Antigen processing and presentation	5/77	0.34100404859306127	1.0	0	0	1.2987012987012985	1.397221985795033	CIITA;HSP90AB1;HSPA1L;PSME3;CTSS
Glutamatergic synapse	7/114	0.34418942042433864	1.0	0	0	1.2280701754385963	1.3098143731072236	GRK2;GRIN3A;GNB2;PRKACB;SHANK3;GNG13;GRIN1
alpha-Linolenic acid metabolism	2/25	0.3576694978288805	1.0	0	0	1.5999999999999999	1.645033455050064	FADS2;PLA2G2D
Hepatitis C	9/155	0.37149900230097443	1.0	0	0	1.1612903225806452	1.1499202456539444	IKBKB;CASP8;PSME3;EIF2AK1;PPP2R2D;RIPK1;TICAM1;SOS2;RELA
Estrogen signaling pathway	8/137	0.3782278714972952	1.0	0	0	1.167883211678832	1.1354842982136466	SHC4;HSP90AB1;KRT18;KRT39;HSPA1L;KRT20;PRKACB;SOS2
Insulin signaling pathway	8/137	0.3782278714972952	1.0	0	0	1.167883211678832	1.1354842982136466	SHC4;IKBKB;PKLR;PRKAR2B;MKNK1;TSC1;PRKACB;SOS2
Ubiquitin mediated proteolysis	8/137	0.3782278714972952	1.0	0	0	1.167883211678832	1.1354842982136466	UBOX5;UBA6;UBE2D2;UBE2QL1;WWP1;UBE2L6;ELOB;SKP1
Measles	8/138	0.38588815366024015	1.0	0	0	1.1594202898550725	1.1040089378109808	IKBKB;CCND2;CASP8;HSPA1L;EIF2AK1;IL1B;JAK3;RELA
Proteasome	3/45	0.3924009183942127	1.0	0	0	1.3333333333333333	1.2472949477860094	PSMB7;PSME3;PSMD3
Biosynthesis of unsaturated fatty acids	2/27	0.39397603610044213	1.0	0	0	1.4814814814814814	1.3799484349837585	FADS2;BAAT
NOD-like receptor signaling pathway	10/178	0.3989542659955018	1.0	0	0	1.1235955056179774	1.032481449693242	IKBKB;HSP90AB1;CASP8;IL1B;RIPK1;RBCK1;TICAM1;ANTXR1;MCU;RELA
Synthesis and degradation of ketone bodies	1/10	0.40133341390034794	1.0	0	0	2.0	1.8259254820662505	OXCT2
Longevity regulating pathway	6/102	0.4020193840167806	1.0	0	0	1.176470588235294	1.0720646736216428	STK11;HSPA1L;SESN1;TSC1;PRKACB;RELA
Type II diabetes mellitus	3/46	0.40605277189227273	1.0	0	0	1.3043478260869563	1.175572366691541	IKBKB;PKLR;CACNA1E
PI3K-Akt signaling pathway	19/354	0.4086462551538806	1.0	0	0	1.0734463276836157	0.9606329141882789	HSP90AB1;CSF1;FLT3;TSC1;RELA;FGF3;GNG13;IKBKB;STK11;CCND2;GNB2;FGF18;PPP2R2D;COL6A3;JAK3;SGK2;FGFR3;SOS2;EIF4B
Cysteine and methionine metabolism	3/47	0.4196120451603213	1.0	0	0	1.276595744680851	1.1086272722292005	SDS;GSS;MAT1A
Ether lipid metabolism	3/47	0.4196120451603213	1.0	0	0	1.276595744680851	1.1086272722292005	PLA2G2D;GDPD3;ENPP6
Ubiquinone and other terpenoid-quinone biosynthesis	1/11	0.43128166280518815	1.0	0	0	1.8181818181818181	1.529079804244035	VKORC1L1
Valine, leucine and isoleucine degradation	3/48	0.43306631871249	1.0	0	0	1.25	1.0460805021359667	DBT;OXCT2;HSD17B10
Fc epsilon RI signaling pathway	4/68	0.44400267624141365	1.0	0	0	1.176470588235294	0.9552055164674429	MAP2K3;IL13;RAC2;SOS2
Arginine and proline metabolism	3/49	0.44640402063272916	1.0	0	0	1.2244897959183672	0.987588809585937	CKM;LAP3;CKB
Citrate cycle (TCA cycle)	2/30	0.44657352514826887	1.0	0	0	1.3333333333333333	1.0748682963163632	FH;IDH3A
Pentose phosphate pathway	2/30	0.44657352514826887	1.0	0	0	1.3333333333333333	1.0748682963163632	GPI;ALDOB
Endocytosis	13/244	0.4475694451635287	1.0	0	0	1.0655737704918031	0.8566398681634505	HSPA1L;ZFYVE9;WWP1;VPS37A;DNM1;EEA1;GRK2;CAPZB;ARPC3;CHMP3;CHMP6;FGFR3;RAB8A
Human cytomegalovirus infection	12/225	0.4514330940391003	1.0	0	0	1.0666666666666667	0.8483499766033407	IKBKB;CASP8;IL1B;PTGER2;GNB2;RAC2;TSC1;RIPK1;PRKACB;SOS2;RELA;GNG13
Adipocytokine signaling pathway	4/69	0.45518892642326336	1.0	0	0	1.1594202898550725	0.9125133023815558	IKBKB;STK11;ACSL6;RELA
Cholesterol metabolism	3/50	0.4596144044474325	1.0	0	0	1.2	0.9328408706750739	ANGPTL3;LPA;CYP7A1
Circadian rhythm	2/31	0.46353362563600886	1.0	0	0	1.2903225806451613	0.9920985153401862	CSNK1E;SKP1
RIG-I-like receptor signaling pathway	4/70	0.4662992293725246	1.0	0	0	1.1428571428571428	0.8719174032140833	IKBKB;CASP8;RIPK1;RELA
Non-alcoholic fatty liver disease (NAFLD)	8/149	0.46993598574671025	1.0	0	0	1.0738255033557047	0.8109087721804916	IKBKB;CASP8;PKLR;COX4I1;IL1B;NDUFA10;COX7A1;RELA
Mineral absorption	3/51	0.47268752481329424	1.0	0	0	1.176470588235294	0.881553803378603	MT1F;ATP1B3;HMOX2
B cell receptor signaling pathway	4/71	0.47732691074516864	1.0	0	0	1.1267605633802817	0.8332999159019496	IKBKB;RAC2;SOS2;RELA
Fatty acid biosynthesis	1/13	0.48676267554205266	1.0	0	0	1.5384615384615385	1.107659375220991	ACSL6
Non-homologous end-joining	1/13	0.48676267554205266	1.0	0	0	1.5384615384615385	1.107659375220991	NHEJ1
Pathways in cancer	27/530	0.48849792368330275	1.0	0	0	1.0188679245283019	0.7299374174837857	FH;HSP90AB1;FLT3;PTGER2;MGST2;FGF3;RELA;IKBKB;CCND2;CASP8;PIM1;RAC2;ELOB;PRKACB;JAK3;SKP1;WNT10A;GSTM2;GSTO1;TXNRD2;IL13;GNG13;GNB2;FGF18;SOS2;FGFR3;F2RL3
Toxoplasmosis	6/113	0.4997075653239782	1.0	0	0	1.0619469026548671	0.7367067833785346	MAP2K3;IKBKB;CIITA;CASP8;HSPA1L;RELA
Bacterial invasion of epithelial cells	4/74	0.5098528753630284	1.0	0	0	1.0810810810810811	0.7282519724998587	SHC4;CTTN;ARPC3;DNM1
Inositol phosphate metabolism	4/74	0.5098528753630284	1.0	0	0	1.0810810810810811	0.7282519724998587	INPP1;PI4KA;SYNJ2;PLCD1
Chronic myeloid leukemia	4/76	0.531017425175643	1.0	0	0	1.0526315789473684	0.666274150005563	IKBKB;SHC4;SOS2;RELA
Pertussis	4/76	0.531017425175643	1.0	0	0	1.0526315789473684	0.666274150005563	C1S;IL1B;TICAM1;RELA
Hematopoietic cell lineage	5/97	0.5371052771771576	1.0	0	0	1.0309278350515463	0.6407846977351693	CSF1;FLT3;IL1B;GP1BA;CD34
Prostate cancer	5/97	0.5371052771771576	1.0	0	0	1.0309278350515463	0.6407846977351693	IKBKB;HSP90AB1;INSRR;SOS2;RELA
Starch and sucrose metabolism	2/36	0.5434764066615513	1.0	0	0	1.111111111111111	0.6775210926327332	GPI;PGM2L1
Alcoholism	9/180	0.5483170890648543	1.0	0	0	1.0	0.6009015296953345	SHC4;GRIN3A;H2AFY;GNB2;SOS2;HIST1H4E;CAMKK1;GNG13;GRIN1
Sphingolipid signaling pathway	6/119	0.5506572107989453	1.0	0	0	1.0084033613445378	0.6016565903086142	SGPL1;CERS5;PPP2R2D;RAC2;RELA;CERS2
Cellular senescence	8/160	0.5511758519618988	1.0	0	0	1.0	0.5957013701808717	MAP2K3;CCND2;SERPINE1;TSC1;MCU;RELA;RAD9A;ATR
Synaptic vesicle cycle	4/78	0.5517212852986342	1.0	0	0	1.0256410256410255	0.6099613109295229	STX1B;SLC6A13;DNM1;CPLX4
Primary immunodeficiency	2/37	0.5584386214472209	1.0	0	0	1.0810810810810811	0.6298492599382502	CIITA;JAK3
Complement and coagulation cascades	4/79	0.561890006637219	1.0	0	0	1.0126582278481011	0.5837459908567373	C1S;SERPINE1;C8B;F2RL3
AGE-RAGE signaling pathway in diabetic complications	5/100	0.5644459548061124	1.0	0	0	1.0	0.5719106399118082	IL1B;SERPINE1;PIM1;RELA;PLCD1
Inflammatory mediator regulation of TRP channels	5/100	0.5644459548061124	1.0	0	0	1.0	0.5719106399118082	MAP2K3;ASIC4;IL1B;PTGER2;PRKACB
Hepatitis B	8/163	0.5724547815603112	1.0	0	0	0.9815950920245399	0.5475548769053109	MAP2K3;IKBKB;EGR3;CASP8;TICAM1;JAK3;SOS2;RELA
Steroid hormone biosynthesis	3/60	0.5828910435264506	1.0	0	0	1.0	0.5397549994176116	DHRS11;UGT2B17;CYP7A1
Lysosome	6/123	0.5832741019158757	1.0	0	0	0.975609756097561	0.5259493126448419	AP3M1;AP1G1;PSAP;LAPTM5;CTSW;CTSS
Protein processing in endoplasmic reticulum	8/165	0.5863836234120163	1.0	0	0	0.9696969696969696	0.5176058726133539	DNAJB2;HSP90AB1;HSPA1L;UBE2D2;EIF2AK1;BAG1;RNF5;SKP1
Human papillomavirus infection	16/330	0.5868541173445081	1.0	0	0	0.9696969696969696	0.5168281332870329	PATJ;WNT10A;SCRIB;TSC1;TICAM1;RELA;IKBKB;CCND2;CASP8;NFX1;PPP2R2D;COL6A3;PRKACB;SOS2;LLGL2;ATR
Chemical carcinogenesis	4/82	0.591620653904691	1.0	0	0	0.975609756097561	0.5120874505494942	GSTM2;GSTO1;UGT2B17;MGST2
C-type lectin receptor signaling pathway	5/104	0.599573857726415	1.0	0	0	0.9615384615384616	0.49186164733317733	IKBKB;EGR3;CASP8;IL1B;RELA
Peroxisome	4/83	0.6012622374752512	1.0	0	0	0.963855421686747	0.4903364861494962	ECI2;PEX5;ACSL6;BAAT
Tight junction	8/170	0.6202201527232523	1.0	0	0	0.9411764705882353	0.4495819095842526	PATJ;STK11;CTTN;PPP2R2D;SCRIB;PRKACB;RAB8A;LLGL2
Glycosaminoglycan degradation	1/19	0.6228154838888618	1.0	0	0	1.0526315789473684	0.4984262922061619	HYAL2
Th17 cell differentiation	5/107	0.6248402405451496	1.0	0	0	0.9345794392523363	0.43949465144730016	IKBKB;HSP90AB1;IL1B;JAK3;RELA
Alzheimer disease	8/171	0.6268081564909365	1.0	0	0	0.935672514619883	0.4370664380599916	CASP8;COX4I1;IL1B;NDUFA10;ATP2A1;COX7A1;HSD17B10;GRIN1
Influenza A	8/171	0.6268081564909365	1.0	0	0	0.935672514619883	0.4370664380599916	MAP2K3;IKBKB;CIITA;HSPA1L;EIF2AK1;IL1B;TICAM1;RELA
Porphyrin and chlorophyll metabolism	2/42	0.6279256694973029	1.0	0	0	0.9523809523809523	0.4431747430401906	UGT2B17;HMOX2
Salmonella infection	4/86	0.6293463661035574	1.0	0	0	0.9302325581395349	0.4307660579611482	DYNC1LI1;ARPC3;IL1B;RELA
Drug metabolism	5/108	0.6330463554564062	1.0	0	0	0.9259259259259258	0.4233441001393671	GSTM2;GSTO1;UGT2B17;MGST2;ITPA
Relaxin signaling pathway	6/130	0.6372700870903559	1.0	0	0	0.9230769230769231	0.41590312126152085	SHC4;GNB2;PRKACB;SOS2;RELA;GNG13
Inflammatory bowel disease (IBD)	3/65	0.6374113112791769	1.0	0	0	0.9230769230769231	0.41569858263660475	IL1B;IL13;RELA
Mitophagy	3/65	0.6374113112791769	1.0	0	0	0.9230769230769231	0.41569858263660475	BNIP3;OPTN;RELA
Type I diabetes mellitus	2/43	0.6407574714002146	1.0	0	0	0.9302325581395349	0.41405046828616976	PTPRN2;IL1B
Aminoacyl-tRNA biosynthesis	3/66	0.6476960862533626	1.0	0	0	0.9090909090909091	0.3948488139467768	TARS2;FARSA;AARS
Fatty acid degradation	2/44	0.6532378269725155	1.0	0	0	0.9090909090909091	0.38710364483347576	ECI2;ACSL6
Glycosphingolipid biosynthesis	2/45	0.665369764985953	1.0	0	0	0.8888888888888888	0.3621443158089169	ST3GAL5;ST3GAL2
Amphetamine addiction	3/68	0.6676380497864279	1.0	0	0	0.8823529411764706	0.3564786122927678	GRIN3A;PRKACB;GRIN1
Glycolysis / Gluconeogenesis	3/68	0.6676380497864279	1.0	0	0	0.8823529411764706	0.3564786122927678	GPI;PKLR;ALDOB
Renal cell carcinoma	3/69	0.6772948191670352	1.0	0	0	0.8695652173913043	0.338824888725687	FH;ELOB;SOS2
Epstein-Barr virus infection	9/201	0.6798088518130012	1.0	0	0	0.8955223880597014	0.34562115277886923	IKBKB;MAP2K3;CCND2;CASP8;SIN3A;PSMD3;RIPK1;JAK3;RELA
Th1 and Th2 cell differentiation	4/92	0.6815826288475257	1.0	0	0	0.8695652173913043	0.333337208380493	IKBKB;IL13;JAK3;RELA
Mismatch repair	1/23	0.6928469690097347	1.0	0	0	0.8695652173913043	0.31908358966713624	POLD2
Proximal tubule bicarbonate reclamation	1/23	0.6928469690097347	1.0	0	0	0.8695652173913043	0.31908358966713624	ATP1B3
Renin-angiotensin system	1/23	0.6928469690097347	1.0	0	0	0.8695652173913043	0.31908358966713624	KLK1
Rap1 signaling pathway	9/206	0.7074277339148102	1.0	0	0	0.8737864077669902	0.3024347745654844	MAP2K3;CSF1;PRKD3;FGF18;RAC2;FGFR3;FGF3;GRIN1;F2RL3
Amoebiasis	4/96	0.7134178055156833	1.0	0	0	0.8333333333333333	0.28140670641508325	IL1B;C8B;PRKACB;RELA
Neurotrophin signaling pathway	5/119	0.7157855087234404	1.0	0	0	0.8403361344537815	0.2809871644732814	SHC4;IKBKB;ARHGDIG;SOS2;RELA
Kaposi sarcoma-associated herpesvirus infection	8/186	0.7176638068592711	1.0	0	0	0.8602150537634409	0.28537983239781983	IKBKB;HCK;CASP8;GNB2;CD200R1L;TICAM1;RELA;GNG13
Circadian entrainment	4/97	0.7210011321847114	1.0	0	0	0.8247422680412371	0.269785213526288	GNB2;PRKACB;GNG13;GRIN1
PPAR signaling pathway	3/74	0.722455815470999	1.0	0	0	0.8108108108108109	0.2635937966943547	FADS2;ACSL6;CYP7A1
Thyroid hormone synthesis	3/74	0.722455815470999	1.0	0	0	0.8108108108108109	0.2635937966943547	TPO;ATP1B3;PRKACB
Thermogenesis	10/231	0.72388661555566	1.0	0	0	0.8658008658008657	0.279758014899848	MAP2K3;KDM3A;COX4I1;NDUFA10;ACSL6;COX11;TSC1;PRKACB;COX7A1;SOS2
Apoptosis	6/143	0.7257137394923379	1.0	0	0	0.8391608391608392	0.26903466304887647	IKBKB;CASP8;RIPK1;CTSW;CTSS;RELA
Aldosterone synthesis and secretion	4/98	0.7284348779278988	1.0	0	0	0.8163265306122448	0.25865881578997496	MC2R;PRKD3;ATP1B3;PRKACB
Pancreatic secretion	4/98	0.7284348779278988	1.0	0	0	0.8163265306122448	0.25865881578997496	PLA2G2D;ATP1B3;ATP2A1;RAB8A
Calcium signaling pathway	8/188	0.7285867332092008	1.0	0	0	0.8510638297872339	0.269488172919229	STIM1;TACR2;ATP2A1;PRKACB;CACNA1E;MCU;PLCD1;GRIN1
Gastric acid secretion	3/75	0.7308710279969972	1.0	0	0	0.7999999999999999	0.2508146136696121	SLC9A4;ATP1B3;PRKACB
Pancreatic cancer	3/75	0.7308710279969972	1.0	0	0	0.7999999999999999	0.2508146136696121	IKBKB;RAC2;RELA
Amyotrophic lateral sclerosis (ALS)	2/51	0.7310789651903944	1.0	0	0	0.7843137254901961	0.24567356984329963	MAP2K3;GRIN1
Choline metabolism in cancer	4/99	0.7357196016371502	1.0	0	0	0.8080808080808081	0.24800501727640314	SLC22A3;RAC2;TSC1;SOS2
Phosphatidylinositol signaling system	4/99	0.7357196016371502	1.0	0	0	0.8080808080808081	0.24800501727640314	INPP1;PI4KA;SYNJ2;PLCD1
Maturity onset diabetes of the young	1/26	0.7367044256304639	1.0	0	0	0.7692307692307693	0.2350527061077511	PKLR
cAMP signaling pathway	9/212	0.738488191297845	1.0	0	0	0.8490566037735848	0.2573916514442508	MC2R;GRIN3A;GIPR;PTGER2;RAC2;ATP1B3;PRKACB;RELA;GRIN1
Hepatocellular carcinoma	7/168	0.7408637352815205	1.0	0	0	0.8333333333333333	0.2499488030031976	SHC4;WNT10A;GSTM2;GSTO1;TXNRD2;MGST2;SOS2
HIF-1 signaling pathway	4/100	0.7428559954663433	1.0	0	0	0.7999999999999999	0.23780245442692988	MKNK1;SERPINE1;ELOB;RELA
Ascorbate and aldarate metabolism	1/27	0.7498862689651448	1.0	0	0	0.7407407407407407	0.2132101669113366	UGT2B17
Cardiac muscle contraction	3/78	0.7549122409335416	1.0	0	0	0.7692307692307693	0.2162721335871487	COX4I1;ATP1B3;COX7A1
Retrograde endocannabinoid signaling	6/148	0.7553912967971983	1.0	0	0	0.8108108108108109	0.22744815412465288	GNB2;NDUFA10;PRKACB;GABRG3;GABRD;GNG13
Fanconi anemia pathway	2/54	0.7596159436572443	1.0	0	0	0.7407407407407407	0.2036609709042825	RMI2;ATR
Gastric cancer	6/149	0.7610356577983485	1.0	0	0	0.8053691275167785	0.21992622742208362	SHC4;WNT10A;CDX2;FGF18;SOS2;FGF3
Butanoate metabolism	1/28	0.7624087879510514	1.0	0	0	0.7142857142857142	0.19376600001083732	OXCT2
Osteoclast differentiation	5/127	0.7670589994510474	1.0	0	0	0.7874015748031495	0.20881225056066524	IKBKB;CSF1;IL1B;RELA;LILRB5
Autophagy	5/128	0.7729447333197296	1.0	0	0	0.78125	0.20120916351791152	STK11;BNIP3;ATG4C;TSC1;PRKACB
Linoleic acid metabolism	1/29	0.7743049289744676	1.0	0	0	0.689655172413793	0.17640656406412805	PLA2G2D
mTOR signaling pathway	6/152	0.7773915271524404	1.0	0	0	0.7894736842105262	0.19879828387763243	IKBKB;STK11;WNT10A;TSC1;SOS2;EIF4B
Viral carcinogenesis	8/201	0.7925273344506804	1.0	0	0	0.7960199004975124	0.18509714022296506	EGR3;CCND2;CASP8;SCRIB;PRKACB;JAK3;HIST1H4E;RELA
Asthma	1/31	0.7963417210162199	1.0	0	0	0.6451612903225806	0.1469205725810339	IL13
Mucin type O-glycan biosynthesis	1/31	0.7963417210162199	1.0	0	0	0.6451612903225806	0.1469205725810339	ST3GAL2
Viral myocarditis	2/59	0.8013529002820844	1.0	0	0	0.6779661016949152	0.15013820630777816	CASP8;RAC2
Propanoate metabolism	1/32	0.806540365201665	1.0	0	0	0.625	0.13437583301390715	DBT
Insulin secretion	3/86	0.8106028254070419	1.0	0	0	0.6976744186046511	0.14649563666446674	ATP1B3;KCNN3;PRKACB
Glycerolipid metabolism	2/61	0.8161634632362453	1.0	0	0	0.6557377049180327	0.1332069649091696	PNPLA3;LPIN2
Base excision repair	1/33	0.8162287694193023	1.0	0	0	0.6060606060606061	0.12306703553305594	POLD2
Fructose and mannose metabolism	1/33	0.8162287694193023	1.0	0	0	0.6060606060606061	0.12306703553305594	ALDOB
Apelin signaling pathway	5/137	0.8208780761188903	1.0	0	0	0.72992700729927	0.14407349424250715	MEF2A;GNB2;SERPINE1;PRKACB;GNG13
Gap junction	3/88	0.8227310669841436	1.0	0	0	0.6818181818181818	0.1330403886090264	TUBB3;PRKACB;SOS2
Pentose and glucuronate interconversions	1/34	0.8254324369271197	1.0	0	0	0.588235294117647	0.11285168470716885	UGT2B17
Protein digestion and absorption	3/90	0.8341902087803339	1.0	0	0	0.6666666666666666	0.120862556363351	COL5A1;COL6A3;ATP1B3
TGF-beta signaling pathway	3/90	0.8341902087803339	1.0	0	0	0.6666666666666666	0.120862556363351	ZFYVE9;SKP1;GDF7
Thyroid hormone signaling pathway	4/116	0.8378353080759515	1.0	0	0	0.689655172413793	0.1220232603840384	SIN3A;ATP1B3;PRKACB;PLCD1
Fc gamma R-mediated phagocytosis	3/91	0.8396768561291149	1.0	0	0	0.6593406593406593	0.11521197114942941	HCK;ARPC3;RAC2
mRNA surveillance pathway	3/91	0.8396768561291149	1.0	0	0	0.6593406593406593	0.11521197114942941	UPF2;PPP2R2D;CASC3
DNA replication	1/36	0.8424812699182175	1.0	0	0	0.5555555555555555	0.09522436030767889	POLD2
Tyrosine metabolism	1/36	0.8424812699182175	1.0	0	0	0.5555555555555555	0.09522436030767889	TPO
Central carbon metabolism in cancer	2/65	0.8428493095437481	1.0	0	0	0.6153846153846154	0.10521051812214251	FLT3;FGFR3
Cortisol synthesis and secretion	2/65	0.8428493095437481	1.0	0	0	0.6153846153846154	0.10521051812214251	MC2R;PRKACB
