Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
phosphatidylcholine 1-acylhydrolase activity (GO:0008970)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	PLA2G16;PLA2G4C
clathrin adaptor activity (GO:0035615)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	AP2S1;AP2A2
adenine nucleotide transmembrane transporter activity (GO:0000295)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	SLC35B3;SLC25A23
helicase activity (GO:0004386)	4/35	0.09558057758683013	1.0	0	0	2.2857142857142856	5.366367183732389	EIF4A2;BLM;CHD8;RUVBL2
histone methyltransferase activity (GO:0042054)	5/49	0.0967823010309069	1.0	0	0	2.0408163265306123	4.765900289809773	SUV39H2;PRDM9;KMT2A;PRMT3;DOT1L
phospholipid transporter activity (GO:0005548)	5/49	0.0967823010309069	1.0	0	0	2.0408163265306123	4.765900289809773	OSBPL8;ATP8B3;ATP8A1;PITPNM3;MFSD2A
protein tyrosine kinase binding (GO:1990782)	5/49	0.0967823010309069	1.0	0	0	2.0408163265306123	4.765900289809773	SHC2;PITPNM3;ALKAL2;CBL;RNF41
4 iron, 4 sulfur cluster binding (GO:0051539)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	ACO1;SDHB
galanin receptor activity (GO:0004966)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	GALR3;RXFP4
mRNA 3'-UTR AU-rich region binding (GO:0035925)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	KHSRP;CPEB2
adenyl nucleotide binding (GO:0030554)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	GRPEL1;BAG1
proton-transporting ATP synthase activity, rotational mechanism (GO:0046933)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	ATP5D;ATP5L
adenyl-nucleotide exchange factor activity (GO:0000774)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	GRPEL1;BAG1
NADH dehydrogenase activity (GO:0003954)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	NDUFA13;NARFL
purine ribonucleoside binding (GO:0032550)	12/160	0.10547689674789608	1.0	0	0	1.4999999999999998	3.3738950073285414	TUBB6;SEPT6;RAB31;RAB12;RHOF;RAB28;RND2;HRAS;TUBB4A;RAB8A;RHOQ;RAB8B
core promoter proximal region sequence-specific DNA binding (GO:0000987)	19/279	0.10736649864802791	1.0	0	0	1.3620071684587813	3.039328634277274	MBD3;TGIF1;MESP1;UHRF1;RAX;RFX2;EN1;SIX1;CTCF;RBPJ;NFIB;ZNF639;NFIC;DPF2;IRF8;TCF3;JUNB;HOXB7;ATF3
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	18/263	0.11081275151091445	1.0	0	0	1.3688212927756653	3.011288339022081	MBD3;TGIF1;MESP1;RAX;RFX2;EN1;SIX1;CTCF;RBPJ;NFIB;ZNF639;NFIC;DPF2;IRF8;TCF3;JUNB;HOXB7;ATF3
DNA-directed 5'-3' RNA polymerase activity (GO:0003899)	4/37	0.11170784333278796	1.0	0	0	2.1621621621621623	4.739174827095357	POLR3C;POLR1E;POLRMT;POLR2L
transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	19/281	0.1128646104840761	1.0	0	0	1.3523131672597866	2.9501608542679585	TGIF1;MESP1;RAX;TCF21;EN1;NFXL1;SIX1;ENO1;CTCF;RBPJ;NFIB;ZNF639;NFIC;IRF7;SNAI2;IRF8;TCF3;HOXB7;ATF3
BMP receptor binding (GO:0070700)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	BMP8A;BMP6
RNA polymerase I activity (GO:0001054)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	POLR1E;POLR2L
methylation-dependent protein binding (GO:0140034)	5/53	0.12436826089881091	1.0	0	0	1.8867924528301887	3.9330344692443866	L3MBTL1;UHRF1;CHD8;PHF13;GLYR1
ATPase regulator activity (GO:0060590)	4/39	0.1289489055490016	1.0	0	0	2.051282051282051	4.201721095583098	DNAJA1;BRSK2;GRPEL1;BAG1
translation elongation factor activity (GO:0003746)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	EIF5A;EEF1G
triglyceride lipase activity (GO:0004806)	3/26	0.1385193121264188	1.0	0	0	2.3076923076923075	4.561720443090936	LIPC;CES3;PNPLA2
ATPase activity (GO:0016887)	14/204	0.14383363469368182	1.0	0	0	1.3725490196078431	2.661507006562017	EIF4A2;BLM;KIF24;ATP5I;ABCA7;WRNIP1;ATP5L;SMCHD1;KIFC2;PSMC4;RUVBL2;PEX6;ATP5D;DNAI1
methylated histone binding (GO:0035064)	5/56	0.14716977791840904	1.0	0	0	1.7857142857142856	3.4217292978951037	L3MBTL1;UHRF1;CHD8;PHF13;GLYR1
histone deacetylase activity (GO:0004407)	4/41	0.14721479282726987	1.0	0	0	1.951219512195122	3.7382684546071134	MBD3;SAP18;HMG20B;SIRT6
guanyl ribonucleotide binding (GO:0032561)	12/171	0.14921456820265613	1.0	0	0	1.4035087719298245	2.6699929177125634	TUBB6;SEPT6;RAB31;RAB12;RHOF;RAB28;RND2;HRAS;TUBB4A;RAB8A;RHOQ;RAB8B
GTPase activity (GO:0003924)	15/223	0.15027963798786875	1.0	0	0	1.3452914798206277	2.5496737226863218	SEPT1;RHOF;RND2;SEPT6;RAB31;GNAL;RAB15;RAB12;GNB1;IFT27;RAB28;HRAS;RAB8A;RHOQ;RAB8B
tumor necrosis factor receptor superfamily binding (GO:0032813)	3/27	0.15038161447469178	1.0	0	0	2.222222222222222	4.210175820273459	PIDD1;MADD;TNFSF9
vitamin D receptor binding (GO:0042809)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	RXRA;MED16
histone-lysine N-methyltransferase activity (GO:0018024)	4/42	0.1567023472093967	1.0	0	0	1.9047619047619047	3.5302993347271023	SUV39H2;PRDM9;KMT2A;DOT1L
RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	3/28	0.16255339603696525	1.0	0	0	2.142857142857143	3.893033014692501	RUVBL2;MAZ;IRF7
acyl-CoA dehydrogenase activity (GO:0003995)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	ACADVL;ACAD9
acetylcholine-gated cation-selective channel activity (GO:0022848)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	CHRNB3;CHRNE
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	PTPRB;PTPRM
transmembrane receptor protein phosphatase activity (GO:0019198)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	PTPRB;PTPRM
lipase activity (GO:0016298)	4/44	0.17632454152329277	1.0	0	0	1.8181818181818181	3.155325447401995	LIPC;ABHD2;CES3;PNPLA2
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	4/44	0.17632454152329277	1.0	0	0	1.8181818181818181	3.155325447401995	TEC;MELK;TNK1;ABL1
rRNA binding (GO:0019843)	4/44	0.17632454152329277	1.0	0	0	1.8181818181818181	3.155325447401995	RPS9;CAVIN1;IMP3;NOP53
cholesterol binding (GO:0015485)	4/44	0.17632454152329277	1.0	0	0	1.8181818181818181	3.155325447401995	OSBPL8;TSPO2;APOE;PROM1
transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	11/160	0.17813353768333626	1.0	0	0	1.375	2.3721799725993202	TGIF1;PURB;DEAF1;NFXL1;SNAI2;TCF21;EN1;IRF8;ENO1;TCF3;CTCF
steroid hormone receptor binding (GO:0035258)	6/77	0.18702582489369443	1.0	0	0	1.5584415584415583	2.612740629548293	PAGR1;STAT5B;KDM4C;TGFB1I1;TCF21;TRIP4
cation-transporting ATPase activity (GO:0019829)	3/30	0.1877155615267818	1.0	0	0	2.0	3.345654864900365	ATP8A1;ATP5D;ATP5L
phosphotyrosine residue binding (GO:0001784)	3/30	0.1877155615267818	1.0	0	0	2.0	3.345654864900365	ABL1;PLCG2;SHB
RNA polymerase III activity (GO:0001056)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	POLR3C;POLR2L
transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	BMP8A;BMP6
5'-3' RNA polymerase activity (GO:0034062)	3/31	0.20065196718317338	1.0	0	0	1.9354838709677418	3.1087420224475646	POLR3C;POLRMT;POLR2L
GTP binding (GO:0005525)	10/148	0.20689639195594445	1.0	0	0	1.3513513513513513	2.129104233745476	TUBB6;SEPT6;RAB31;RHOF;RAB28;RND2;HRAS;TUBB4A;RAB8A;RHOQ
DNA binding, bending (GO:0008301)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	FOXC1;CRIP1
S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)	4/48	0.21779787247025076	1.0	0	0	1.6666666666666665	2.540313061339135	GAMT;COQ3;TPMT;PEMT
protein-lysine N-methyltransferase activity (GO:0016279)	4/48	0.21779787247025076	1.0	0	0	1.6666666666666665	2.540313061339135	SUV39H2;PRDM9;KMT2A;DOT1L
protein transporter activity (GO:0008565)	6/81	0.21846581133310103	1.0	0	0	1.4814814814814814	2.253519624534179	TIMM13;AP2S1;TIMM10;TNPO2;KPNA3;TOMM5
SUMO transferase activity (GO:0019789)	2/18	0.22645148897005046	1.0	0	0	2.222222222222222	3.3004989638462865	PIAS4;RNF212B
semaphorin receptor binding (GO:0030215)	2/18	0.22645148897005046	1.0	0	0	2.222222222222222	3.3004989638462865	SEMA4C;SEMA3G
cadherin binding (GO:0045296)	19/314	0.22696423147545536	1.0	0	0	1.2101910828025477	1.7946684105522834	PTPRM;ENO1;OLFM4;EEF2;CBL;CDH6;SLC9A3R2;EEF1G;VAPA;EPB41L1;CDH12;EXOC3;PLIN3;EPS8L2;PKP3;PROM1;ALDOA;EPS15;SH3GL1
sterol binding (GO:0032934)	4/49	0.22855481299593203	1.0	0	0	1.6326530612244896	2.4097619846443257	OSBPL8;TSPO2;APOE;PROM1
glucuronosyltransferase activity (GO:0015020)	3/34	0.24057000906593404	1.0	0	0	1.7647058823529411	2.5142543537821203	B3GAT3;UGT3A1;LARGE2
hormone activity (GO:0005179)	6/84	0.2431257250643128	1.0	0	0	1.4285714285714284	2.020252260491723	UCN;BMP10;INS-IGF2;SCT;CGB7;LHB
protease binding (GO:0002020)	8/119	0.24495576693425716	1.0	0	0	1.3445378151260503	1.8913312643532947	CST9L;PDZD3;ADAMTSL4;TRIP4;CHMP3;RAD23A;MARCH6;SERPINB6
ephrin receptor binding (GO:0046875)	2/19	0.24527425978553977	1.0	0	0	2.1052631578947367	2.958691088070133	ABL1;CBL
gamma-tubulin binding (GO:0043015)	2/19	0.24527425978553977	1.0	0	0	2.1052631578947367	2.958691088070133	TUBGCP6;MARK4
FAD binding (GO:0071949)	2/19	0.24527425978553977	1.0	0	0	2.1052631578947367	2.958691088070133	NQO2;KDM1B
protein phosphorylated amino acid binding (GO:0045309)	3/35	0.25416276879858296	1.0	0	0	1.7142857142857142	2.3481949631326344	ABL1;PLCG2;SHB
sequence-specific DNA binding (GO:0043565)	23/395	0.25427077459697006	1.0	0	0	1.1645569620253164	1.5946925253382707	MBD3;CHTOP;FOXC1;KMT2A;ZBTB14;FOXE1;UHRF1;SIX1;ZNF77;CTCF;RBPJ;POLRMT;SIRT3;PURB;RXRA;ZNF439;MAFF;SAFB2;SNAI2;ZNF557;E2F3;ZNF556;ZNF555
transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)	17/285	0.26083180855545446	1.0	0	0	1.1929824561403508	1.603224655985668	MESP1;FOXC1;TUSC1;RAX;TCF21;SIX1;ARID3A;RBPJ;ARID3C;TFDP1;NFIB;ZNF639;NFIC;MAFF;E2F3;HOXB7;ATF3
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	4/52	0.26155152638965784	1.0	0	0	1.5384615384615385	2.0632676511450203	RIC1;TRAPPC10;MADD;C9ORF72
hydrogen ion transmembrane transporter activity (GO:0015078)	4/52	0.26155152638965784	1.0	0	0	1.5384615384615385	2.0632676511450203	ATP5D;UQCR11;ATP5L;SLC9A1
ubiquitin conjugating enzyme activity (GO:0061631)	2/20	0.2641503607881601	1.0	0	0	2.0	2.66247357905395	CDC34;UBE2R2
low-density lipoprotein particle receptor binding (GO:0050750)	2/20	0.2641503607881601	1.0	0	0	2.0	2.66247357905395	DNAJA1;APOE
chromo shadow domain binding (GO:0070087)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	NIPBL
protein phosphatase 2B binding (GO:0030346)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SLC9A1
MHC class II protein binding (GO:0042289)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	LAG3
protein-lysine 6-oxidase activity (GO:0004720)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	LOXL1
glucose:sodium symporter activity (GO:0005412)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SLC5A2
Y-form DNA binding (GO:0000403)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	BLM
calcium:sodium antiporter activity (GO:0005432)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SLC8A3
proteasome-activating ATPase activity (GO:0036402)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	PSMC4
C3HC4-type RING finger domain binding (GO:0055131)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	DNAJA1
ADP-ribosylation factor binding (GO:0030306)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	RAB11FIP3
chondroitin sulfotransferase activity (GO:0034481)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CHST11
clathrin heavy chain binding (GO:0032050)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CLTA
1-phosphatidylinositol-4-phosphate 5-kinase activity (GO:0016308)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	PIP5K1C
solute:proton antiporter activity (GO:0015299)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SLC9A1
ceramidase activity (GO:0017040)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	ACER2
phosphatidylcholine-sterol O-acyltransferase activator activity (GO:0060228)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	APOE
transforming growth factor beta-activated receptor activity (GO:0005024)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	LTBP4
arginine binding (GO:0034618)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	PADI4
ubiquinone binding (GO:0048039)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SDHB
T cell receptor binding (GO:0042608)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CD3E
aspartic endopeptidase activity, intramembrane cleaving (GO:0042500)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SPPL2B
inositol trisphosphate kinase activity (GO:0051766)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	ITPKB
aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	ALDH1A3
LBD domain binding (GO:0050693)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	RXRA
peptidase inhibitor activity (GO:0030414)	3/37	0.2816374857336128	1.0	0	0	1.6216216216216217	2.054812778279635	USP14;SERPIND1;RECK
endopeptidase regulator activity (GO:0061135)	3/37	0.2816374857336128	1.0	0	0	1.6216216216216217	2.054812778279635	USP14;SERPIND1;RECK
TBP-class protein binding (GO:0017025)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	PSMC4;RUVBL2
AU-rich element binding (GO:0017091)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	KHSRP;CPEB2
ubiquitin-like protein conjugating enzyme activity (GO:0061650)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	CDC34;UBE2R2
aspartic-type endopeptidase activity (GO:0004190)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	SPPL2B;PGC
protein binding involved in cell-matrix adhesion (GO:0098634)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	ITGA11
calcium-dependent phospholipase A2 activity (GO:0047498)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	PLA2G2A
annealing helicase activity (GO:0036310)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	BLM
G-quadruplex DNA binding (GO:0051880)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	BLM
aldehyde-lyase activity (GO:0016832)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	ALDOA
estradiol 17-beta-dehydrogenase activity (GO:0004303)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	HSD17B14
inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity (GO:0052659)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	INPPL1
NAADP-sensitive calcium-release channel activity (GO:0072345)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	CATSPER1
histone serine kinase activity (GO:0035174)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	MELK
retinal dehydrogenase activity (GO:0001758)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	ALDH1A3
ATP-dependent 3'-5' DNA helicase activity (GO:0043140)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	BLM
chloride ion binding (GO:0031404)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	NQO2
xylosyltransferase activity (GO:0042285)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	LARGE2
palmitoyl-(protein) hydrolase activity (GO:0008474)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	ABHD17A
telethonin binding (GO:0031433)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	BMP10
[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity (GO:0008467)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	HS3ST1
bubble DNA binding (GO:0000405)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	BLM
